,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,ethnicity,sex,feature_0,country,state,date,outcome,predicted_outcome,sensitive_0,age
6290,6290,6290,6290,1,1,2,US,US,1994-01-01,0.8601988504709177,0.1761721805219577,1,3
6291,6291,6291,6291,1,1,1,US,US,1994-01-01,0.9102464371774124,0.7753766914752598,0,4
6292,6292,6292,6292,1,1,2,US,US,1994-01-01,0.154687862837957,0.6468306245001423,1,4
6293,6293,6293,6293,1,1,2,US,US,1994-01-01,0.2985710765386056,0.67392556104644,0,4
6294,6294,6294,6294,1,1,1,US,US,1994-01-01,0.0760758152607821,0.1774148815527722,1,2
6295,6295,6295,6295,1,1,1,US,US,1994-01-01,0.900600303150145,0.4583107055899285,1,3
6296,6296,6296,6296,1,1,2,US,US,1994-01-01,0.6618855650969014,0.9143403795634002,0,6
6297,6297,6297,6297,1,1,1,US,US,1994-01-01,0.1877406525413519,0.0776527220328939,1,4
6298,6298,6298,6298,1,1,3,US,US,1994-01-01,0.6579432185645425,0.6865655295974981,1,3
6299,6299,6299,6299,1,1,2,US,US,1994-01-01,0.9997118703201446,0.800243546277143,0,6
6300,6300,6300,6300,1,1,1,US,US,1994-01-01,0.3275463664437779,0.7486962748160118,0,3
6301,6301,6301,6301,1,1,1,US,US,1994-01-01,0.9202982022654288,0.6035988868790338,0,4
6302,6302,6302,6302,1,1,1,US,US,1994-01-01,0.5532797290198117,0.1457866162354666,0,3
6303,6303,6303,6303,1,1,1,US,US,1994-01-01,0.9847006053363492,0.481917899842978,0,5
6304,6304,6304,6304,1,1,3,US,US,1994-01-01,0.9015446661404448,0.6474062107752739,0,4
6305,6305,6305,6305,1,1,1,US,US,1994-01-01,0.3383662587938801,0.4869298087942919,1,4
6306,6306,6306,6306,1,1,2,US,US,1994-01-01,0.671988833848586,0.2269868977523881,0,4
6307,6307,6307,6307,1,1,2,US,US,1994-01-01,0.5293979790716621,0.3953671245136161,0,3
6308,6308,6308,6308,1,1,1,US,US,1994-01-01,0.1851672169553054,0.1910412059568192,0,3
6309,6309,6309,6309,1,1,2,US,US,1994-01-01,0.0964242568500798,0.0574073254330817,0,5
6310,6310,6310,6310,1,1,1,US,US,1994-01-01,0.3449490787730487,0.1570579887219906,1,5
6311,6311,6311,6311,1,1,1,US,US,1994-01-01,0.9879228690194384,0.3899930893218292,1,3
6312,6312,6312,6312,1,1,1,US,US,1994-01-01,0.3750559419698995,0.6054838269044893,1,6
6313,6313,6313,6313,1,1,1,US,US,1994-01-01,0.791288927971849,0.0126923976762618,1,3
6314,6314,6314,6314,1,1,2,US,US,1994-01-01,0.5143228160688689,0.2228240545951019,1,3
6315,6315,6315,6315,1,1,1,US,US,1994-01-01,0.2834569560445518,0.018767353970928,1,3
6316,6316,6316,6316,1,1,1,US,US,1994-01-01,0.2383020120167493,0.6114584373665997,1,6
6317,6317,6317,6317,1,1,2,US,US,1994-01-01,0.8604605783596768,0.041287872297011,1,7
6318,6318,6318,6318,1,1,2,US,US,1994-01-01,0.8589465973358177,0.3965686784346986,0,4
6319,6319,6319,6319,1,1,1,US,US,1994-01-01,0.3854730397841563,0.8077979477814359,0,2
6320,6320,6320,6320,1,1,1,US,US,1994-01-01,0.0642537487693825,0.6069311775045607,0,3
6321,6321,6321,6321,1,1,2,US,US,1994-01-01,0.3507258505279759,0.6133615814205479,1,2
6322,6322,6322,6322,1,1,1,US,US,1994-01-01,0.384623709342455,0.6489162559836443,1,2
6323,6323,6323,6323,1,1,2,US,US,1994-01-01,0.92492925427551,0.732764836417331,1,4
6324,6324,6324,6324,1,1,1,US,US,1994-01-01,0.4773430228900042,0.7874130175737739,1,3
6325,6325,6325,6325,1,1,1,US,US,1994-01-01,0.8802438772237755,0.6021320056140597,0,2
6326,6326,6326,6326,1,1,2,US,US,1994-01-01,0.6404206587692369,0.1242352565349573,0,4
6327,6327,6327,6327,1,1,1,US,US,1994-01-01,0.6740558960691008,0.1831274336462411,1,2
6328,6328,6328,6328,1,1,1,US,US,1994-01-01,0.4542075922755659,0.738241484455424,0,4
6329,6329,6329,6329,1,1,1,US,US,1994-01-01,0.7955863804967966,0.5925624809131798,1,4
6330,6330,6330,6330,1,1,2,US,US,1994-01-01,0.3082506952991491,0.677830634976746,0,3
6331,6331,6331,6331,1,1,2,US,US,1994-01-01,0.7026681913813746,0.4732074594232062,1,3
6332,6332,6332,6332,1,1,2,US,US,1994-01-01,0.8621670301379254,0.6812923816022001,0,6
6333,6333,6333,6333,1,1,2,US,US,1994-01-01,0.7055678317611422,0.5409893253159666,1,6
6334,6334,6334,6334,1,1,2,US,US,1994-01-01,0.5841775540639544,0.6598493882678357,0,3
6335,6335,6335,6335,1,1,2,US,US,1994-01-01,0.8311727714776487,0.1439615343936578,0,3
6336,6336,6336,6336,1,1,1,US,US,1994-01-01,0.2443320262404632,0.5610914149406774,0,3
6337,6337,6337,6337,1,1,1,US,US,1994-01-01,0.3892519643615445,0.5127838925690376,0,2
6338,6338,6338,6338,1,1,1,US,US,1994-01-01,0.7119991680343833,0.0670998685560904,0,4
6339,6339,6339,6339,1,1,1,US,US,1994-01-01,0.7684370315034821,0.6034855507052753,0,5
6340,6340,6340,6340,1,1,2,US,US,1994-01-01,0.1832843580954122,0.9810884985202176,1,4
6341,6341,6341,6341,1,1,2,US,US,1994-01-01,0.0190452030026562,0.7226266408405683,0,2
6342,6342,6342,6342,1,1,1,US,US,1994-01-01,0.3267748754077931,0.2949451269786456,1,4
6343,6343,6343,6343,1,1,1,US,US,1994-01-01,0.1553982215243793,0.4080437396604527,0,2
6344,6344,6344,6344,1,1,1,US,US,1994-01-01,0.2374521243492414,0.525509357130669,0,4
6345,6345,6345,6345,1,1,1,US,US,1994-01-01,0.5180421138549705,0.4789605837901156,1,4
6346,6346,6346,6346,1,1,1,US,US,1994-01-01,0.1078289813415739,0.8004598766755183,1,7
6347,6347,6347,6347,1,1,1,US,US,1994-01-01,0.3669949427491153,0.1366703064833398,0,4
6348,6348,6348,6348,1,1,1,US,US,1994-01-01,0.1664916092528098,0.7738002931902199,0,5
6349,6349,6349,6349,1,1,1,US,US,1994-01-01,0.7232331112718065,0.1029063467691307,0,3
6350,6350,6350,6350,1,1,2,US,US,1994-01-01,0.2428187248401959,0.7229748406665345,0,5
6351,6351,6351,6351,1,1,2,US,US,1994-01-01,0.8498622974197962,0.9076223945638598,0,3
6352,6352,6352,6352,1,1,1,US,US,1994-01-01,0.6032544605847519,0.0859810288018678,1,3
6353,6353,6353,6353,1,1,2,US,US,1994-01-01,0.1173220880361171,0.3396195886918277,0,5
6354,6354,6354,6354,1,1,2,US,US,1994-01-01,0.7299116686846943,0.9846447133758772,1,4
6355,6355,6355,6355,1,1,2,US,US,1994-01-01,0.4882716638968893,0.579659497823267,0,3
6356,6356,6356,6356,1,1,2,US,US,1994-01-01,0.4878074481164431,0.5903555425209461,1,3
6357,6357,6357,6357,1,1,2,US,US,1994-01-01,0.5445053441616379,0.0141232647077434,0,3
6358,6358,6358,6358,1,1,2,US,US,1994-01-01,0.3135951509820797,0.4896311162647987,1,3
6359,6359,6359,6359,1,1,1,US,US,1994-01-01,0.1343861793085083,0.5694148283505011,1,6
6360,6360,6360,6360,1,1,2,US,US,1994-01-01,0.835969531916471,0.7326756080455273,0,2
6361,6361,6361,6361,1,1,2,US,US,1994-01-01,0.2776259910122323,0.3423770160278598,1,2
6362,6362,6362,6362,1,1,1,US,US,1994-01-01,0.4690058873828986,0.8314639564478836,0,4
6363,6363,6363,6363,1,1,1,US,US,1994-01-01,0.7863684207445039,0.6384972522698356,0,5
6364,6364,6364,6364,1,1,1,US,US,1994-01-01,0.7956788120742508,0.0742546938893119,1,2
6365,6365,6365,6365,1,1,2,US,US,1994-01-01,0.4174094359841355,0.9280045416042046,0,6
6366,6366,6366,6366,1,1,1,US,US,1994-01-01,0.6948403291054579,0.3454110169441983,1,4
6367,6367,6367,6367,1,1,1,US,US,1994-01-01,0.5652710200156852,0.3531282066646566,1,6
6368,6368,6368,6368,1,1,2,US,US,1994-01-01,0.9504248607838388,0.2656206999434935,1,4
6369,6369,6369,6369,1,1,1,US,US,1994-01-01,0.3714445350358403,0.656257261881015,1,7
6370,6370,6370,6370,1,1,1,US,US,1994-01-01,0.8298054983030406,0.821893880241632,1,4
6371,6371,6371,6371,1,1,2,US,US,1994-01-01,0.6184467269062575,0.3137648104301992,0,6
6372,6372,6372,6372,1,1,1,US,US,1994-01-01,0.5264824439923201,0.6220219968150926,0,6
6373,6373,6373,6373,1,1,1,US,US,1994-01-01,0.6193671653426195,0.941741995309266,0,3
6374,6374,6374,6374,1,1,1,US,US,1994-01-01,0.7378452999799328,0.6703966911453516,0,7
6375,6375,6375,6375,1,1,1,US,US,1994-01-01,0.3478649419069256,0.6632440796023638,0,3
6376,6376,6376,6376,1,1,2,US,US,1994-01-01,0.9935249264181854,0.7657872459673138,1,5
6377,6377,6377,6377,1,1,2,US,US,1994-01-01,0.910967530515163,0.9000392458300286,1,7
6378,6378,6378,6378,1,1,2,US,US,1994-01-01,0.8458358910776658,0.9658743195553218,0,7
6379,6379,6379,6379,1,1,1,US,US,1994-01-01,0.0986166267070592,0.5291865852703372,0,5
6380,6380,6380,6380,1,1,2,US,US,1994-01-01,0.8953474947813359,0.9299085857219735,1,3
6381,6381,6381,6381,1,1,1,US,US,1994-01-01,0.4158899179397897,0.907744384428219,0,2
6382,6382,6382,6382,1,1,1,US,US,1994-01-01,0.1327724152483945,0.8060314252376963,0,5
6383,6383,6383,6383,1,1,1,US,US,1994-01-01,0.128020459177227,0.6246878914334222,1,4
6384,6384,6384,6384,1,1,2,US,US,1994-01-01,0.7164668532328573,0.6019766236147734,1,3
6385,6385,6385,6385,1,1,2,US,US,1994-01-01,0.6439078644779688,0.866216425313203,0,3
6386,6386,6386,6386,1,1,1,US,US,1994-01-01,0.7618734028760039,0.8881238682665861,1,5
6387,6387,6387,6387,1,1,2,US,US,1994-01-01,0.506669856330135,0.765040163217428,0,4
6388,6388,6388,6388,1,1,2,US,US,1994-01-01,0.5127894399479795,0.7375196825487453,1,4
6389,6389,6389,6389,1,1,1,US,US,1994-01-01,0.0100935646893974,0.174984226305587,1,4
6390,6390,6390,6390,1,1,2,US,US,1994-01-01,0.210257334453337,0.601858527348037,1,2
6391,6391,6391,6391,1,1,2,US,US,1994-01-01,0.8756784119966634,0.5850438180787134,1,3
6392,6392,6392,6392,1,1,2,US,US,1994-01-01,0.3884468573462302,0.2463719705906218,1,4
6393,6393,6393,6393,1,1,2,US,US,1994-01-01,0.0904989435016018,0.6147315674107958,0,3
6394,6394,6394,6394,1,1,1,US,US,1994-01-01,0.474888067762398,0.7594115239407496,1,6
6395,6395,6395,6395,1,1,1,US,US,1994-01-01,0.5826856969041464,0.2015675827777163,0,3
6396,6396,6396,6396,1,1,1,US,US,1994-01-01,0.9206070278214824,0.6399678829534947,1,4
6397,6397,6397,6397,1,1,2,US,US,1994-01-01,0.0303504185055437,0.3325687133735375,1,5
6398,6398,6398,6398,1,1,2,US,US,1994-01-01,0.23623708987736,0.9387017982964804,1,5
6399,6399,6399,6399,1,1,1,US,US,1994-01-01,0.7629380700826033,0.833463499374943,0,4
6400,6400,6400,6400,1,1,1,US,US,1994-01-01,0.6517850077247856,0.5134716984541929,1,4
6401,6401,6401,6401,1,1,1,US,US,1994-01-01,0.5899547318069696,0.627383618457503,1,5
6402,6402,6402,6402,1,1,1,US,US,1994-01-01,0.696722154050591,0.5710047770579558,1,4
6403,6403,6403,6403,1,1,2,US,US,1994-01-01,0.3336725948374965,0.2172467866493105,1,7
6404,6404,6404,6404,1,1,1,US,US,1994-01-01,0.7597416036297848,0.1072948810914038,0,3
6405,6405,6405,6405,1,1,1,US,US,1994-01-01,0.7473088357273114,0.3840679674796746,1,4
6406,6406,6406,6406,1,1,1,US,US,1994-01-01,0.7528910674337262,0.13992017033955,0,6
6407,6407,6407,6407,1,1,2,US,US,1994-01-01,0.2142253057339417,0.7520707111652734,1,2
6408,6408,6408,6408,1,1,1,US,US,1994-01-01,0.8764701842505143,0.9114711535641126,1,6
6409,6409,6409,6409,1,1,1,US,US,1994-01-01,0.5041515144048917,0.8616936724652955,1,4
6410,6410,6410,6410,1,1,2,US,US,1994-01-01,0.3527934231588044,0.9334738344283688,0,5
6411,6411,6411,6411,1,1,2,US,US,1994-01-01,0.0627210782489495,0.3195074139312036,1,2
6412,6412,6412,6412,1,1,1,US,US,1994-01-01,0.6443741202755802,0.6021620244642139,0,5
6413,6413,6413,6413,1,1,2,US,US,1994-01-01,0.3223942088378648,0.0546442212639309,1,2
6414,6414,6414,6414,1,1,2,US,US,1994-01-01,0.8579311777482763,0.3066045250973033,1,5
6415,6415,6415,6415,1,1,1,US,US,1994-01-01,0.1977339065435328,0.7070190784040928,1,5
6416,6416,6416,6416,1,1,2,US,US,1994-01-01,0.0572237511425733,0.5316659070973017,1,6
6417,6417,6417,6417,1,1,1,US,US,1994-01-01,0.3104808217203137,0.6052142440511641,0,5
6418,6418,6418,6418,1,1,2,US,US,1994-01-01,0.4545289681332972,0.5154274579383524,1,3
6419,6419,6419,6419,1,1,2,US,US,1994-01-01,0.5105782293450352,0.2723240603744055,1,3
6420,6420,6420,6420,1,1,2,US,US,1994-01-01,0.5797701029048461,0.5681765641638475,0,5
6421,6421,6421,6421,1,1,1,US,US,1994-01-01,0.9550905254212714,0.5696059643968614,1,2
6422,6422,6422,6422,1,1,1,US,US,1994-01-01,0.7973857797647731,0.9397359038929244,1,4
6423,6423,6423,6423,1,1,2,US,US,1994-01-01,0.9794788404205128,0.1370928455464541,0,4
6424,6424,6424,6424,1,1,2,US,US,1994-01-01,0.8882505542255643,0.8360327137575596,1,5
6425,6425,6425,6425,1,1,2,US,US,1994-01-01,0.775737012468479,0.8433849289539603,1,4
6426,6426,6426,6426,1,1,2,US,US,1994-01-01,0.6587849447406317,0.7437344896925809,1,3
6427,6427,6427,6427,1,1,2,US,US,1994-01-01,0.5555712977647471,0.0809352521631997,0,2
6428,6428,6428,6428,1,1,2,US,US,1994-01-01,0.7930679268544721,0.9470622087827496,1,5
6429,6429,6429,6429,1,1,2,US,US,1994-01-01,0.7249908488930816,0.5977859505266789,0,5
6430,6430,6430,6430,1,1,2,US,US,1994-01-01,0.9022582998948726,0.8664742047574984,0,5
6431,6431,6431,6431,1,1,2,US,US,1994-01-01,0.4527260241579211,0.4363864281097119,0,4
6432,6432,6432,6432,1,1,1,US,US,1994-01-01,0.7013138111069706,0.4655087667289033,1,5
6433,6433,6433,6433,1,1,1,US,US,1994-01-01,0.8907497883741338,0.2113004832346055,1,2
6434,6434,6434,6434,1,1,2,US,US,1994-01-01,0.344846297304775,0.5588724770802014,0,3
6435,6435,6435,6435,1,1,1,US,US,1994-01-01,0.760295364804561,0.7442201714765594,1,3
6436,6436,6436,6436,1,1,2,US,US,1994-01-01,0.1876927807195637,0.1233814224385856,1,5
6437,6437,6437,6437,1,1,1,US,US,1994-01-01,0.8915423209143382,0.4238586170736411,1,3
6438,6438,6438,6438,1,1,1,US,US,1994-01-01,0.9778256680593336,0.40260513771937,1,4
6439,6439,6439,6439,1,1,2,US,US,1994-01-01,0.8565965602506904,0.0702833869555067,0,3
6440,6440,6440,6440,1,1,1,US,US,1994-01-01,0.2274295575006925,0.3868973154734139,0,4
6441,6441,6441,6441,1,1,2,US,US,1994-01-01,0.7208056848931672,0.1719432245379656,0,3
6442,6442,6442,6442,1,1,1,US,US,1994-01-01,0.6871224009020866,0.5360790883837319,0,5
6443,6443,6443,6443,1,1,1,US,US,1994-01-01,0.7225510460980792,0.2833052670044252,1,4
6444,6444,6444,6444,1,1,1,US,US,1994-01-01,0.6749892925910954,0.7804642639192556,1,2
6445,6445,6445,6445,1,1,2,US,US,1994-01-01,0.0718164675484434,0.0796668131811495,1,3
6446,6446,6446,6446,1,1,1,US,US,1994-01-01,0.2680457294304578,0.8601174347250657,0,3
6447,6447,6447,6447,1,1,1,US,US,1994-01-01,0.6317193681215862,0.5191653713837341,1,2
6448,6448,6448,6448,1,1,1,US,US,1994-01-01,0.8885181951455301,0.2533886020818033,0,3
6449,6449,6449,6449,1,1,1,US,US,1994-01-01,0.7416116056929238,0.0430259746947705,0,4
6450,6450,6450,6450,1,1,2,US,US,1994-01-01,0.381226141467702,0.02139472950462,0,3
6451,6451,6451,6451,1,1,2,US,US,1994-01-01,0.225488558602878,0.0783104570091939,0,3
6452,6452,6452,6452,1,1,2,US,US,1994-01-01,0.5825806053940888,0.8868240945208854,0,3
6453,6453,6453,6453,1,1,2,US,US,1994-01-01,0.7931533729507371,0.9633565838825668,0,4
6454,6454,6454,6454,1,1,1,US,US,1994-01-01,0.2993139434399655,0.5454996226335408,1,3
6455,6455,6455,6455,1,1,2,US,US,1994-01-01,0.4463676977388374,0.551846819972303,0,3
6456,6456,6456,6456,1,1,2,US,US,1994-01-01,0.5044197288695919,0.8789069344547062,0,4
6457,6457,6457,6457,1,1,2,US,US,1994-01-01,0.6554555647249449,0.811373842290193,0,4
6458,6458,6458,6458,1,1,2,US,US,1994-01-01,0.4667090063518118,0.4456043585500593,0,4
6459,6459,6459,6459,1,1,2,US,US,1994-01-01,0.7541558114838364,0.4597401320625043,1,6
6460,6460,6460,6460,1,1,2,US,US,1994-01-01,0.8838245055650564,0.0100512945352429,1,2
6461,6461,6461,6461,1,1,2,US,US,1994-01-01,0.700574644920669,0.8276420893602003,1,4
6462,6462,6462,6462,1,1,1,US,US,1994-01-01,0.079252376705474,0.7188655335530744,1,7
6463,6463,6463,6463,1,1,2,US,US,1994-01-01,0.8856834823817378,0.9659100558146656,1,4
6464,6464,6464,6464,1,1,2,US,US,1994-01-01,0.5028329091503266,0.5390736955280298,0,3
6465,6465,6465,6465,1,1,2,US,US,1994-01-01,0.6440722662761105,0.7047762477614921,1,4
6466,6466,6466,6466,1,1,2,US,US,1994-01-01,0.1454357785585503,0.6095455557724074,1,2
6467,6467,6467,6467,1,1,1,US,US,1994-01-01,0.2999400653606767,0.9552158963024676,0,4
6468,6468,6468,6468,1,1,1,US,US,1994-01-01,0.5223037414362923,0.87371050950763,0,3
6469,6469,6469,6469,1,1,2,US,US,1994-01-01,0.2870698544331005,0.6569961447451131,0,5
6470,6470,6470,6470,1,1,1,US,US,1994-01-01,0.5352275587449853,0.6506103169876682,0,4
6471,6471,6471,6471,1,1,2,US,US,1994-01-01,0.4477268507520898,0.7611222532597473,1,4
6472,6472,6472,6472,1,1,1,US,US,1994-01-01,0.8612283503304208,0.0884303302524971,0,4
6473,6473,6473,6473,1,1,1,US,US,1994-01-01,0.1610350844529526,0.5632317936393068,0,4
6474,6474,6474,6474,1,1,2,US,US,1994-01-01,0.5804221321418208,0.017221923104914,1,3
6475,6475,6475,6475,1,1,1,US,US,1994-01-01,0.2312013459147142,0.5578758065274083,1,6
6476,6476,6476,6476,1,1,1,US,US,1994-01-01,0.7280582467964218,0.5196881808851601,0,2
6477,6477,6477,6477,1,1,2,US,US,1994-01-01,0.0967654996187429,0.162014490452504,0,4
6478,6478,6478,6478,1,1,2,US,US,1994-01-01,0.5099410065759225,0.904050872968752,1,4
6479,6479,6479,6479,1,1,1,US,US,1994-01-01,0.2662425282223356,0.8404616322171258,1,3
6480,6480,6480,6480,1,1,1,US,US,1994-01-01,0.8618307601872215,0.990167423832815,0,2
6481,6481,6481,6481,1,1,1,US,US,1994-01-01,0.6697899323906883,0.0775323099199668,0,5
6482,6482,6482,6482,1,1,2,US,US,1994-01-01,0.2042054779153672,0.980690866061652,1,4
6483,6483,6483,6483,1,1,2,US,US,1994-01-01,0.0330658400668525,0.614825599753388,1,3
6484,6484,6484,6484,1,1,2,US,US,1994-01-01,0.9560512232649868,0.5420034764820019,0,5
6485,6485,6485,6485,1,1,2,US,US,1994-01-01,0.9113237350659368,0.9690206510572352,1,4
6486,6486,6486,6486,1,1,1,US,US,1994-01-01,0.6757999307798872,0.8316203086808909,0,7
6487,6487,6487,6487,1,1,1,US,US,1994-01-01,0.4020233236965841,0.0547057128478049,0,4
6488,6488,6488,6488,1,1,2,US,US,1994-01-01,0.8764965390764966,0.9277163188919352,0,4
6489,6489,6489,6489,1,1,1,US,US,1994-01-01,0.727428504805647,0.7716083018195237,1,4
6490,6490,6490,6490,1,1,2,US,US,1994-01-01,0.5169933554248692,0.9978043570852596,0,4
6491,6491,6491,6491,1,1,2,US,US,1994-01-01,0.570273086800215,0.7663642882812143,0,3
6492,6492,6492,6492,1,1,1,US,US,1994-01-01,0.6123730795106792,0.5634181129275122,0,2
6493,6493,6493,6493,1,1,2,US,US,1994-01-01,0.3660402584432315,0.808977839394093,1,4
6494,6494,6494,6494,1,1,1,US,US,1994-01-01,0.2020133698540079,0.5095560602920264,1,4
6495,6495,6495,6495,1,1,1,US,US,1994-01-01,0.8690020463559469,0.2074573773781694,0,3
6496,6496,6496,6496,1,1,2,US,US,1994-01-01,0.5772625108738372,0.6284200693789245,0,3
6497,6497,6497,6497,1,1,1,US,US,1994-01-01,0.9158200930386612,0.5947362888879648,1,3
6498,6498,6498,6498,1,1,1,US,US,1994-01-01,0.9884886021452044,0.8146643297420479,0,3
6499,6499,6499,6499,1,1,2,US,US,1994-01-01,0.3043989480944527,0.926149759195023,0,3
6500,6500,6500,6500,1,1,2,US,US,1994-01-01,0.1023262794042697,0.1061444986694606,0,2
6501,6501,6501,6501,1,1,1,US,US,1994-01-01,0.5909889194396529,0.801345012399572,0,7
6502,6502,6502,6502,1,1,2,US,US,1994-01-01,0.6470769897368657,0.1316963654595623,0,4
6503,6503,6503,6503,1,1,2,US,US,1994-01-01,0.9785609576419788,0.354635969263772,0,7
6504,6504,6504,6504,1,1,1,US,US,1994-01-01,0.6871316447388358,0.0313800893554512,0,4
6505,6505,6505,6505,1,1,2,US,US,1994-01-01,0.5143365981700205,0.9110217935699304,0,6
6506,6506,6506,6506,1,1,2,US,US,1994-01-01,0.2584672725129448,0.323374665272935,0,3
6507,6507,6507,6507,1,1,1,US,US,1994-01-01,0.7403093872526761,0.6671829272570289,1,2
6508,6508,6508,6508,1,1,2,US,US,1994-01-01,0.2794501527385529,0.5683534736821114,1,4
6509,6509,6509,6509,1,1,2,US,US,1994-01-01,0.1842882973522558,0.8268808003872188,0,5
6510,6510,6510,6510,1,1,2,US,US,1994-01-01,0.930052737984782,0.9870378706261212,1,6
6511,6511,6511,6511,1,1,2,US,US,1994-01-01,0.0220975982665202,0.1839561306157963,0,3
6512,6512,6512,6512,1,1,1,US,US,1994-01-01,0.3182737461040807,0.7764538225314193,0,2
6513,6513,6513,6513,1,1,2,US,US,1994-01-01,0.8618810965684651,0.9389449328570884,1,4
6514,6514,6514,6514,1,1,1,US,US,1994-01-01,0.9993340822599092,0.6662904544188853,0,5
6515,6515,6515,6515,1,1,1,US,US,1994-01-01,0.611891026755039,0.9990400944202892,0,4
6516,6516,6516,6516,1,1,2,US,US,1994-01-01,0.5520024773265234,0.7517962520567028,0,6
6517,6517,6517,6517,1,1,2,US,US,1994-01-01,0.6753440056490594,0.3473561016656253,1,2
6518,6518,6518,6518,1,1,2,US,US,1994-01-01,0.9190878830523586,0.7279575054182224,1,3
6519,6519,6519,6519,1,1,1,US,US,1994-01-01,0.6335186177770983,0.7603738587649655,0,3
6520,6520,6520,6520,1,1,1,US,US,1994-01-01,0.0781017101255327,0.631870980004852,0,6
6521,6521,6521,6521,1,1,2,US,US,1994-01-01,0.4791880815864943,0.0208430918111497,0,4
6522,6522,6522,6522,1,1,2,US,US,1994-01-01,0.5036999855661538,0.6090068199595824,0,3
6523,6523,6523,6523,1,1,3,US,US,1994-01-01,0.0365027694412106,0.965005500093742,0,2
6524,6524,6524,6524,1,1,1,US,US,1994-01-01,0.8457349537625887,0.8616760759903537,1,4
6525,6525,6525,6525,1,1,2,US,US,1994-01-01,0.7124558020108382,0.5013454717492372,1,6
6526,6526,6526,6526,1,1,2,US,US,1994-01-01,0.6110029641396625,0.7465230753433303,0,3
6527,6527,6527,6527,1,1,2,US,US,1994-01-01,0.5837770189589422,0.1050961534784095,0,3
6528,6528,6528,6528,1,1,1,US,US,1994-01-01,0.9455737647164766,0.5158211669173252,0,2
6529,6529,6529,6529,1,1,2,US,US,1994-01-01,0.2170628160073385,0.2532269972046185,0,3
6530,6530,6530,6530,1,1,1,US,US,1994-01-01,0.2802368303213861,0.5945463480114059,0,7
6531,6531,6531,6531,1,1,1,US,US,1994-01-01,0.7167085828211427,0.8032902887954863,1,4
6532,6532,6532,6532,1,1,1,US,US,1994-01-01,0.8862137448519537,0.9878672639588012,0,3
6533,6533,6533,6533,1,1,1,US,US,1994-01-01,0.9567925153002328,0.5684920669268958,1,5
6534,6534,6534,6534,1,1,2,US,US,1994-01-01,0.8473377076788513,0.2602705779028401,1,4
6535,6535,6535,6535,1,1,1,US,US,1994-01-01,0.2105473754824501,0.9205023652216444,0,4
6536,6536,6536,6536,1,1,2,US,US,1994-01-01,0.5281753097737492,0.9199208224829692,1,3
6537,6537,6537,6537,1,1,2,US,US,1994-01-01,0.9655984338911092,0.3473923841416285,0,3
6538,6538,6538,6538,1,1,1,US,US,1994-01-01,0.5407714181060219,0.265577249396134,1,4
6539,6539,6539,6539,1,1,2,US,US,1994-01-01,0.5653947571715876,0.941632221700574,1,6
6540,6540,6540,6540,1,1,2,US,US,1994-01-01,0.7613347533161939,0.1530041606926478,0,4
6541,6541,6541,6541,1,1,1,US,US,1994-01-01,0.7658070353838025,0.9297946879704166,0,3
6542,6542,6542,6542,1,1,2,US,US,1994-01-01,0.1833900996270948,0.8262978741257296,0,5
6543,6543,6543,6543,1,1,1,US,US,1994-01-01,0.4508100053647513,0.3943620223335783,0,4
6544,6544,6544,6544,1,1,1,US,US,1994-01-01,0.7402095226736596,0.5278230793254823,1,3
6545,6545,6545,6545,1,1,1,US,US,1994-01-01,0.0924682306829526,0.4484663361487855,0,3
6546,6546,6546,6546,1,1,1,US,US,1994-01-01,0.5343054252548657,0.628515891128709,0,3
6547,6547,6547,6547,1,1,1,US,US,1994-01-01,0.7912169542791985,0.8336601723139216,1,5
6548,6548,6548,6548,1,1,1,US,US,1994-01-01,0.2483696456540022,0.7119723190741213,0,4
6549,6549,6549,6549,1,1,1,US,US,1994-01-01,0.4642906318388088,0.0348087090799247,0,3
6550,6550,6550,6550,1,1,1,US,US,1994-01-01,0.6834502587397325,0.7804435136242753,0,3
6551,6551,6551,6551,1,1,2,US,US,1994-01-01,0.8332582124978616,0.9216113797677806,0,2
6552,6552,6552,6552,1,1,1,US,US,1994-01-01,0.1147699475112057,0.9451311261317266,0,3
6553,6553,6553,6553,1,1,1,US,US,1994-01-01,0.7098758570697257,0.8625156537410741,1,5
6554,6554,6554,6554,1,1,2,US,US,1994-01-01,0.2455264194942583,0.8327864119406323,1,4
6555,6555,6555,6555,1,1,2,US,US,1994-01-01,0.7682193464362408,0.966252295630386,0,5
6556,6556,6556,6556,1,1,1,US,US,1994-01-01,0.29816653490528,0.5097082190861422,0,3
6557,6557,6557,6557,1,1,2,US,US,1994-01-01,0.0870057075202178,0.888443821793782,1,4
6558,6558,6558,6558,1,1,2,US,US,1994-01-01,0.6019693594082188,0.7966714778375069,1,7
6559,6559,6559,6559,1,1,2,US,US,1994-01-01,0.9044159059440516,0.6552223843352842,0,4
6560,6560,6560,6560,1,1,2,US,US,1994-01-01,0.4672973710750202,0.5574030665874388,0,4
6561,6561,6561,6561,1,1,1,US,US,1994-01-01,0.666517666555277,0.8993031121488342,0,3
6562,6562,6562,6562,1,1,2,US,US,1994-01-01,0.6739186705798701,0.5335751547258245,0,3
6563,6563,6563,6563,1,1,2,US,US,1994-01-01,0.138717953412282,0.8324392451867277,0,3
