,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,ethnicity,sex,feature_0,country,state,date,predicted_outcome,sensitive_0,feature_1,feature_2,age
5102,5102,5102,5102,5102,1,1,2,US,US,1994-01-01,1,0,1,1,5
5103,5103,5103,5103,5103,1,1,2,US,US,1994-01-01,1,1,4,4,2
5104,5104,5104,5104,5104,1,1,1,US,US,1994-01-01,0,1,1,4,6
5105,5105,5105,5105,5105,1,1,1,US,US,1994-01-01,0,0,1,1,2
5106,5106,5106,5106,5106,1,1,2,US,US,1994-01-01,0,0,1,1,4
5107,5107,5107,5107,5107,1,1,2,US,US,1994-01-01,1,0,1,1,5
5108,5108,5108,5108,5108,1,1,1,US,US,1994-01-01,0,0,1,4,4
5109,5109,5109,5109,5109,1,1,1,US,US,1994-01-01,0,0,1,1,3
5110,5110,5110,5110,5110,1,1,2,US,US,1994-01-01,0,0,4,4,4
5111,5111,5111,5111,5111,1,1,2,US,US,1994-01-01,0,0,1,1,3
5112,5112,5112,5112,5112,1,1,1,US,US,1994-01-01,1,1,4,1,4
5113,5113,5113,5113,5113,1,1,1,US,US,1994-01-01,0,1,4,1,3
5114,5114,5114,5114,5114,1,1,2,US,US,1994-01-01,0,1,4,1,4
5115,5115,5115,5115,5115,1,1,1,US,US,1994-01-01,1,1,1,1,4
5116,5116,5116,5116,5116,1,1,2,US,US,1994-01-01,1,1,1,1,4
5117,5117,5117,5117,5117,1,1,1,US,US,1994-01-01,1,1,4,4,2
5118,5118,5118,5118,5118,1,1,1,US,US,1994-01-01,0,1,1,1,2
5119,5119,5119,5119,5119,1,1,1,US,US,1994-01-01,0,1,1,4,3
5120,5120,5120,5120,5120,1,1,2,US,US,1994-01-01,1,0,1,1,3
5121,5121,5121,5121,5121,1,1,2,US,US,1994-01-01,0,1,1,4,6
5122,5122,5122,5122,5122,1,1,1,US,US,1994-01-01,1,0,4,1,5
5123,5123,5123,5123,5123,1,1,2,US,US,1994-01-01,0,0,1,1,7
5124,5124,5124,5124,5124,1,1,1,US,US,1994-01-01,1,1,1,1,6
5125,5125,5125,5125,5125,1,1,2,US,US,1994-01-01,0,0,4,1,3
5126,5126,5126,5126,5126,1,1,1,US,US,1994-01-01,0,0,4,1,3
5127,5127,5127,5127,5127,1,1,1,US,US,1994-01-01,1,0,1,1,4
5128,5128,5128,5128,5128,1,1,2,US,US,1994-01-01,1,1,1,4,2
5129,5129,5129,5129,5129,1,1,2,US,US,1994-01-01,0,0,4,1,5
5130,5130,5130,5130,5130,1,1,1,US,US,1994-01-01,1,0,1,1,4
5131,5131,5131,5131,5131,1,1,1,US,US,1994-01-01,1,1,4,1,2
5132,5132,5132,5132,5132,1,1,1,US,US,1994-01-01,0,1,1,1,6
5133,5133,5133,5133,5133,1,1,1,US,US,1994-01-01,0,1,4,1,6
5134,5134,5134,5134,5134,1,1,2,US,US,1994-01-01,1,0,1,1,3
5135,5135,5135,5135,5135,1,1,2,US,US,1994-01-01,1,1,1,4,6
5136,5136,5136,5136,5136,1,1,2,US,US,1994-01-01,1,0,1,4,3
5137,5137,5137,5137,5137,1,1,1,US,US,1994-01-01,1,1,1,1,6
5138,5138,5138,5138,5138,1,1,1,US,US,1994-01-01,1,1,1,1,6
5139,5139,5139,5139,5139,1,1,1,US,US,1994-01-01,1,0,4,1,3
5140,5140,5140,5140,5140,1,1,2,US,US,1994-01-01,1,1,1,1,4
5141,5141,5141,5141,5141,1,1,1,US,US,1994-01-01,0,0,1,1,2
5142,5142,5142,5142,5142,1,1,2,US,US,1994-01-01,1,0,4,4,6
5143,5143,5143,5143,5143,1,1,1,US,US,1994-01-01,1,0,1,4,6
5144,5144,5144,5144,5144,1,1,2,US,US,1994-01-01,0,0,1,1,7
5145,5145,5145,5145,5145,1,1,1,US,US,1994-01-01,1,0,1,4,7
5146,5146,5146,5146,5146,1,1,1,US,US,1994-01-01,1,1,1,4,4
5147,5147,5147,5147,5147,1,1,2,US,US,1994-01-01,0,1,1,4,5
5148,5148,5148,5148,5148,1,1,1,US,US,1994-01-01,1,0,1,1,5
5149,5149,5149,5149,5149,1,1,1,US,US,1994-01-01,0,0,1,4,7
5150,5150,5150,5150,5150,1,1,1,US,US,1994-01-01,0,0,1,1,4
5151,5151,5151,5151,5151,1,1,2,US,US,1994-01-01,1,1,1,1,4
5152,5152,5152,5152,5152,1,1,2,US,US,1994-01-01,0,0,1,1,3
5153,5153,5153,5153,5153,1,1,1,US,US,1994-01-01,1,0,4,1,3
5154,5154,5154,5154,5154,1,1,1,US,US,1994-01-01,1,1,1,1,3
5155,5155,5155,5155,5155,1,1,1,US,US,1994-01-01,1,0,4,4,4
5156,5156,5156,5156,5156,1,1,2,US,US,1994-01-01,0,1,1,1,5
5157,5157,5157,5157,5157,1,1,2,US,US,1994-01-01,0,0,1,1,2
5158,5158,5158,5158,5158,1,1,2,US,US,1994-01-01,1,1,1,1,4
5159,5159,5159,5159,5159,1,1,2,US,US,1994-01-01,1,0,4,4,4
5160,5160,5160,5160,5160,1,1,2,US,US,1994-01-01,0,0,4,1,5
5161,5161,5161,5161,5161,1,1,1,US,US,1994-01-01,0,1,1,4,3
5162,5162,5162,5162,5162,1,1,1,US,US,1994-01-01,1,1,4,1,2
5163,5163,5163,5163,5163,1,1,2,US,US,1994-01-01,0,1,4,4,4
5164,5164,5164,5164,5164,1,1,2,US,US,1994-01-01,0,1,1,1,2
5165,5165,5165,5165,5165,1,1,1,US,US,1994-01-01,1,1,1,1,3
5166,5166,5166,5166,5166,1,1,2,US,US,1994-01-01,1,0,1,1,3
5167,5167,5167,5167,5167,1,1,1,US,US,1994-01-01,0,0,1,4,4
5168,5168,5168,5168,5168,1,1,2,US,US,1994-01-01,0,1,1,1,3
5169,5169,5169,5169,5169,1,1,1,US,US,1994-01-01,0,1,1,1,3
5170,5170,5170,5170,5170,1,1,2,US,US,1994-01-01,1,1,1,1,2
5171,5171,5171,5171,5171,1,1,2,US,US,1994-01-01,1,1,4,1,5
5172,5172,5172,5172,5172,1,1,2,US,US,1994-01-01,1,1,1,1,3
5173,5173,5173,5173,5173,1,1,2,US,US,1994-01-01,1,0,1,4,3
5174,5174,5174,5174,5174,1,1,1,US,US,1994-01-01,1,1,1,1,2
5175,5175,5175,5175,5175,1,1,2,US,US,1994-01-01,0,1,4,1,4
5176,5176,5176,5176,5176,1,1,1,US,US,1994-01-01,0,1,1,4,5
5177,5177,5177,5177,5177,1,1,2,US,US,1994-01-01,1,0,1,4,4
5178,5178,5178,5178,5178,1,1,1,US,US,1994-01-01,1,0,1,1,2
5179,5179,5179,5179,5179,1,1,2,US,US,1994-01-01,0,1,4,1,3
5180,5180,5180,5180,5180,1,1,1,US,US,1994-01-01,1,1,4,1,2
5181,5181,5181,5181,5181,1,1,2,US,US,1994-01-01,0,1,4,1,3
5182,5182,5182,5182,5182,1,1,2,US,US,1994-01-01,0,0,1,4,3
5183,5183,5183,5183,5183,1,1,1,US,US,1994-01-01,0,0,1,1,4
5184,5184,5184,5184,5184,1,1,1,US,US,1994-01-01,1,1,4,4,2
5185,5185,5185,5185,5185,1,1,1,US,US,1994-01-01,0,1,1,4,6
5186,5186,5186,5186,5186,1,1,2,US,US,1994-01-01,1,0,1,1,3
5187,5187,5187,5187,5187,1,1,1,US,US,1994-01-01,0,1,1,1,3
5188,5188,5188,5188,5188,1,1,1,US,US,1994-01-01,0,0,1,4,4
5189,5189,5189,5189,5189,1,1,2,US,US,1994-01-01,1,0,1,1,7
5190,5190,5190,5190,5190,1,1,2,US,US,1994-01-01,1,1,1,1,3
5191,5191,5191,5191,5191,1,1,2,US,US,1994-01-01,1,1,4,1,4
5192,5192,5192,5192,5192,1,1,2,US,US,1994-01-01,0,1,4,1,3
5193,5193,5193,5193,5193,1,1,2,US,US,1994-01-01,0,1,4,4,6
5194,5194,5194,5194,5194,1,1,1,US,US,1994-01-01,0,0,1,4,4
5195,5195,5195,5195,5195,1,1,2,US,US,1994-01-01,1,0,1,1,6
5196,5196,5196,5196,5196,1,1,1,US,US,1994-01-01,1,0,4,4,7
5197,5197,5197,5197,5197,1,1,2,US,US,1994-01-01,1,0,1,1,6
5198,5198,5198,5198,5198,1,1,2,US,US,1994-01-01,0,1,1,1,2
5199,5199,5199,5199,5199,1,1,1,US,US,1994-01-01,1,0,1,4,3
5200,5200,5200,5200,5200,1,1,2,US,US,1994-01-01,1,1,4,4,6
5201,5201,5201,5201,5201,1,1,1,US,US,1994-01-01,0,1,4,1,4
5202,5202,5202,5202,5202,1,1,2,US,US,1994-01-01,1,0,4,1,6
5203,5203,5203,5203,5203,1,1,1,US,US,1994-01-01,1,1,1,1,4
5204,5204,5204,5204,5204,1,1,1,US,US,1994-01-01,1,1,4,1,3
5205,5205,5205,5205,5205,1,1,2,US,US,1994-01-01,0,1,1,1,4
5206,5206,5206,5206,5206,1,1,1,US,US,1994-01-01,0,0,1,4,3
5207,5207,5207,5207,5207,1,1,1,US,US,1994-01-01,1,0,1,1,3
5208,5208,5208,5208,5208,1,1,1,US,US,1994-01-01,1,1,1,1,4
5209,5209,5209,5209,5209,1,1,2,US,US,1994-01-01,0,1,4,4,4
5210,5210,5210,5210,5210,1,1,1,US,US,1994-01-01,0,1,1,1,3
5211,5211,5211,5211,5211,1,1,2,US,US,1994-01-01,1,0,1,4,4
5212,5212,5212,5212,5212,1,1,1,US,US,1994-01-01,1,1,1,1,6
5213,5213,5213,5213,5213,1,1,2,US,US,1994-01-01,1,1,1,1,5
5214,5214,5214,5214,5214,1,1,1,US,US,1994-01-01,1,0,1,1,5
5215,5215,5215,5215,5215,1,1,1,US,US,1994-01-01,0,0,1,4,3
5216,5216,5216,5216,5216,1,1,1,US,US,1994-01-01,0,0,1,1,3
5217,5217,5217,5217,5217,1,1,1,US,US,1994-01-01,0,0,4,1,3
5218,5218,5218,5218,5218,1,1,2,US,US,1994-01-01,1,0,4,1,3
5219,5219,5219,5219,5219,1,1,2,US,US,1994-01-01,1,0,1,1,6
5220,5220,5220,5220,5220,1,1,2,US,US,1994-01-01,0,0,4,1,4
5221,5221,5221,5221,5221,1,1,2,US,US,1994-01-01,1,0,1,1,3
5222,5222,5222,5222,5222,1,1,2,US,US,1994-01-01,1,0,4,1,2
5223,5223,5223,5223,5223,1,1,2,US,US,1994-01-01,1,0,1,1,6
5224,5224,5224,5224,5224,1,1,1,US,US,1994-01-01,0,0,1,1,4
5225,5225,5225,5225,5225,1,1,2,US,US,1994-01-01,1,0,1,1,3
5226,5226,5226,5226,5226,1,1,1,US,US,1994-01-01,1,1,1,1,4
5227,5227,5227,5227,5227,1,1,2,US,US,1994-01-01,1,0,4,1,5
5228,5228,5228,5228,5228,1,1,1,US,US,1994-01-01,1,0,1,1,3
5229,5229,5229,5229,5229,1,1,2,US,US,1994-01-01,1,1,1,1,4
5230,5230,5230,5230,5230,1,1,2,US,US,1994-01-01,1,1,1,1,6
5231,5231,5231,5231,5231,1,1,1,US,US,1994-01-01,0,0,1,1,3
5232,5232,5232,5232,5232,1,1,2,US,US,1994-01-01,1,0,1,1,3
5233,5233,5233,5233,5233,1,1,1,US,US,1994-01-01,1,0,1,1,4
5234,5234,5234,5234,5234,1,1,2,US,US,1994-01-01,0,0,1,1,4
5235,5235,5235,5235,5235,1,1,1,US,US,1994-01-01,1,0,1,1,4
5236,5236,5236,5236,5236,1,1,1,US,US,1994-01-01,1,1,1,1,3
5237,5237,5237,5237,5237,1,1,2,US,US,1994-01-01,0,0,1,1,4
5238,5238,5238,5238,5238,1,1,2,US,US,1994-01-01,0,0,1,1,3
5239,5239,5239,5239,5239,1,1,1,US,US,1994-01-01,1,0,1,4,2
5240,5240,5240,5240,5240,1,1,1,US,US,1994-01-01,0,0,4,4,7
5241,5241,5241,5241,5241,1,1,2,US,US,1994-01-01,1,1,1,1,3
5242,5242,5242,5242,5242,1,1,1,US,US,1994-01-01,0,0,4,1,5
5243,5243,5243,5243,5243,1,1,2,US,US,1994-01-01,1,0,1,1,2
5244,5244,5244,5244,5244,1,1,1,US,US,1994-01-01,0,1,1,1,3
5245,5245,5245,5245,5245,1,1,1,US,US,1994-01-01,1,1,4,4,4
5246,5246,5246,5246,5246,1,1,3,US,US,1994-01-01,1,0,4,1,4
5247,5247,5247,5247,5247,1,1,1,US,US,1994-01-01,1,0,4,4,2
5248,5248,5248,5248,5248,1,1,2,US,US,1994-01-01,1,0,1,1,3
5249,5249,5249,5249,5249,1,1,2,US,US,1994-01-01,0,1,1,1,2
5250,5250,5250,5250,5250,1,1,1,US,US,1994-01-01,1,1,1,4,6
5251,5251,5251,5251,5251,1,1,1,US,US,1994-01-01,0,1,1,1,3
5252,5252,5252,5252,5252,1,1,1,US,US,1994-01-01,1,1,4,1,3
5253,5253,5253,5253,5253,1,1,1,US,US,1994-01-01,1,1,1,4,4
5254,5254,5254,5254,5254,1,1,1,US,US,1994-01-01,0,1,1,1,2
5255,5255,5255,5255,5255,1,1,2,US,US,1994-01-01,1,0,1,1,6
5256,5256,5256,5256,5256,1,1,2,US,US,1994-01-01,0,0,4,4,3
5257,5257,5257,5257,5257,1,1,2,US,US,1994-01-01,0,0,1,1,5
5258,5258,5258,5258,5258,1,1,1,US,US,1994-01-01,1,1,1,4,5
5259,5259,5259,5259,5259,1,1,2,US,US,1994-01-01,0,0,1,4,2
5260,5260,5260,5260,5260,1,1,2,US,US,1994-01-01,0,1,1,1,3
5261,5261,5261,5261,5261,1,1,2,US,US,1994-01-01,1,1,1,1,2
5262,5262,5262,5262,5262,1,1,2,US,US,1994-01-01,1,1,1,1,4
5263,5263,5263,5263,5263,1,1,2,US,US,1994-01-01,0,0,1,4,5
5264,5264,5264,5264,5264,1,1,1,US,US,1994-01-01,0,0,1,1,2
5265,5265,5265,5265,5265,1,1,2,US,US,1994-01-01,1,1,1,1,3
5266,5266,5266,5266,5266,1,1,2,US,US,1994-01-01,1,0,4,4,2
5267,5267,5267,5267,5267,1,1,1,US,US,1994-01-01,0,0,1,1,4
5268,5268,5268,5268,5268,1,1,1,US,US,1994-01-01,0,0,1,4,5
5269,5269,5269,5269,5269,1,1,1,US,US,1994-01-01,1,0,1,1,4
5270,5270,5270,5270,5270,1,1,1,US,US,1994-01-01,1,0,1,4,3
5271,5271,5271,5271,5271,1,1,1,US,US,1994-01-01,1,0,1,1,2
5272,5272,5272,5272,5272,1,1,2,US,US,1994-01-01,0,1,1,1,2
5273,5273,5273,5273,5273,1,1,2,US,US,1994-01-01,0,0,1,1,3
5274,5274,5274,5274,5274,1,1,1,US,US,1994-01-01,1,1,1,1,4
5275,5275,5275,5275,5275,1,1,1,US,US,1994-01-01,0,1,1,4,6
5276,5276,5276,5276,5276,1,1,2,US,US,1994-01-01,0,1,1,1,6
5277,5277,5277,5277,5277,1,1,1,US,US,1994-01-01,0,0,1,1,7
5278,5278,5278,5278,5278,1,1,2,US,US,1994-01-01,0,0,1,1,3
5279,5279,5279,5279,5279,1,1,2,US,US,1994-01-01,1,1,1,1,6
5280,5280,5280,5280,5280,1,1,1,US,US,1994-01-01,0,0,1,1,5
5281,5281,5281,5281,5281,1,1,1,US,US,1994-01-01,1,1,4,1,4
5282,5282,5282,5282,5282,1,1,1,US,US,1994-01-01,1,1,4,1,4
5283,5283,5283,5283,5283,1,1,3,US,US,1994-01-01,0,1,1,1,2
5284,5284,5284,5284,5284,1,1,1,US,US,1994-01-01,1,1,4,1,3
5285,5285,5285,5285,5285,1,1,1,US,US,1994-01-01,0,0,1,1,4
5286,5286,5286,5286,5286,1,1,2,US,US,1994-01-01,1,1,1,1,7
5287,5287,5287,5287,5287,1,1,1,US,US,1994-01-01,0,1,1,1,5
5288,5288,5288,5288,5288,1,1,2,US,US,1994-01-01,1,0,1,1,7
5289,5289,5289,5289,5289,1,1,2,US,US,1994-01-01,1,0,1,1,6
5290,5290,5290,5290,5290,1,1,1,US,US,1994-01-01,0,0,1,1,2
5291,5291,5291,5291,5291,1,1,2,US,US,1994-01-01,1,1,4,1,5
5292,5292,5292,5292,5292,1,1,1,US,US,1994-01-01,0,1,1,4,4
5293,5293,5293,5293,5293,1,1,2,US,US,1994-01-01,1,1,1,1,4
5294,5294,5294,5294,5294,1,1,1,US,US,1994-01-01,0,0,1,4,5
5295,5295,5295,5295,5295,1,1,1,US,US,1994-01-01,0,1,1,1,6
5296,5296,5296,5296,5296,1,1,2,US,US,1994-01-01,0,0,1,1,6
5297,5297,5297,5297,5297,1,1,2,US,US,1994-01-01,0,0,1,1,2
5298,5298,5298,5298,5298,1,1,1,US,US,1994-01-01,0,0,4,4,4
5299,5299,5299,5299,5299,1,1,1,US,US,1994-01-01,1,1,1,4,3
5300,5300,5300,5300,5300,1,1,1,US,US,1994-01-01,0,1,1,1,5
5301,5301,5301,5301,5301,1,1,1,US,US,1994-01-01,0,0,1,4,3
5302,5302,5302,5302,5302,1,1,2,US,US,1994-01-01,0,1,1,1,2
5303,5303,5303,5303,5303,1,1,1,US,US,1994-01-01,0,1,1,4,3
5304,5304,5304,5304,5304,1,1,1,US,US,1994-01-01,1,0,1,1,3
5305,5305,5305,5305,5305,1,1,2,US,US,1994-01-01,0,1,1,4,7
5306,5306,5306,5306,5306,1,1,1,US,US,1994-01-01,1,1,4,1,4
5307,5307,5307,5307,5307,1,1,2,US,US,1994-01-01,1,1,4,4,4
5308,5308,5308,5308,5308,1,1,2,US,US,1994-01-01,1,0,4,4,4
5309,5309,5309,5309,5309,1,1,1,US,US,1994-01-01,0,1,1,1,4
5310,5310,5310,5310,5310,1,1,2,US,US,1994-01-01,1,1,4,1,7
5311,5311,5311,5311,5311,1,1,1,US,US,1994-01-01,1,0,1,1,4
5312,5312,5312,5312,5312,1,1,1,US,US,1994-01-01,1,0,1,1,3
5313,5313,5313,5313,5313,1,1,2,US,US,1994-01-01,0,1,1,1,5
5314,5314,5314,5314,5314,1,1,1,US,US,1994-01-01,1,1,1,4,3
5315,5315,5315,5315,5315,1,1,2,US,US,1994-01-01,1,1,1,1,2
5316,5316,5316,5316,5316,1,1,2,US,US,1994-01-01,1,1,1,1,4
5317,5317,5317,5317,5317,1,1,2,US,US,1994-01-01,1,1,1,1,3
5318,5318,5318,5318,5318,1,1,2,US,US,1994-01-01,1,1,1,1,7
5319,5319,5319,5319,5319,1,1,1,US,US,1994-01-01,1,0,4,1,3
5320,5320,5320,5320,5320,1,1,1,US,US,1994-01-01,1,0,1,4,5
5321,5321,5321,5321,5321,1,1,2,US,US,1994-01-01,0,1,1,4,2
5322,5322,5322,5322,5322,1,1,2,US,US,1994-01-01,1,1,1,1,4
5323,5323,5323,5323,5323,1,1,1,US,US,1994-01-01,1,0,1,1,4
5324,5324,5324,5324,5324,1,1,1,US,US,1994-01-01,1,1,4,1,6
5325,5325,5325,5325,5325,1,1,1,US,US,1994-01-01,1,0,1,4,5
5326,5326,5326,5326,5326,1,1,1,US,US,1994-01-01,1,1,1,1,2
5327,5327,5327,5327,5327,1,1,1,US,US,1994-01-01,1,1,1,4,6
5328,5328,5328,5328,5328,1,1,3,US,US,1994-01-01,1,0,1,1,3
5329,5329,5329,5329,5329,1,1,2,US,US,1994-01-01,0,0,1,4,2
5330,5330,5330,5330,5330,1,1,1,US,US,1994-01-01,1,0,1,1,3
5331,5331,5331,5331,5331,1,1,1,US,US,1994-01-01,1,0,1,4,6
5332,5332,5332,5332,5332,1,1,1,US,US,1994-01-01,0,0,1,1,3
5333,5333,5333,5333,5333,1,1,1,US,US,1994-01-01,1,0,1,1,4
5334,5334,5334,5334,5334,1,1,1,US,US,1994-01-01,1,1,1,4,6
5335,5335,5335,5335,5335,1,1,2,US,US,1994-01-01,0,0,4,1,5
5336,5336,5336,5336,5336,1,1,1,US,US,1994-01-01,1,0,1,4,6
5337,5337,5337,5337,5337,1,1,1,US,US,1994-01-01,1,0,1,4,2
5338,5338,5338,5338,5338,1,1,2,US,US,1994-01-01,0,1,1,4,3
5339,5339,5339,5339,5339,1,1,2,US,US,1994-01-01,1,1,1,1,6
5340,5340,5340,5340,5340,1,1,2,US,US,1994-01-01,0,0,1,1,6
5341,5341,5341,5341,5341,1,1,1,US,US,1994-01-01,1,0,1,1,4
5342,5342,5342,5342,5342,1,1,2,US,US,1994-01-01,1,1,1,1,3
5343,5343,5343,5343,5343,1,1,1,US,US,1994-01-01,1,0,1,1,2
5344,5344,5344,5344,5344,1,1,2,US,US,1994-01-01,1,1,1,1,3
5345,5345,5345,5345,5345,1,1,2,US,US,1994-01-01,1,0,1,4,2
5346,5346,5346,5346,5346,1,1,2,US,US,1994-01-01,0,0,1,1,4
5347,5347,5347,5347,5347,1,1,1,US,US,1994-01-01,1,1,1,1,3
5348,5348,5348,5348,5348,1,1,2,US,US,1994-01-01,0,0,1,4,3
5349,5349,5349,5349,5349,1,1,1,US,US,1994-01-01,0,1,1,1,4
5350,5350,5350,5350,5350,1,1,3,US,US,1994-01-01,0,0,1,4,4
5351,5351,5351,5351,5351,1,1,1,US,US,1994-01-01,0,1,1,1,3
5352,5352,5352,5352,5352,1,1,2,US,US,1994-01-01,1,0,4,1,6
5353,5353,5353,5353,5353,1,1,1,US,US,1994-01-01,1,1,1,4,3
5354,5354,5354,5354,5354,1,1,2,US,US,1994-01-01,0,1,1,4,3
5355,5355,5355,5355,5355,1,1,2,US,US,1994-01-01,1,0,1,1,4
5356,5356,5356,5356,5356,1,1,2,US,US,1994-01-01,1,0,1,1,4
5357,5357,5357,5357,5357,1,1,2,US,US,1994-01-01,0,1,1,1,5
5358,5358,5358,5358,5358,1,1,1,US,US,1994-01-01,1,1,4,4,3
5359,5359,5359,5359,5359,1,1,2,US,US,1994-01-01,1,1,4,1,5
5360,5360,5360,5360,5360,1,1,1,US,US,1994-01-01,1,1,4,1,2
5361,5361,5361,5361,5361,1,1,2,US,US,1994-01-01,1,0,4,4,3
5362,5362,5362,5362,5362,1,1,2,US,US,1994-01-01,0,1,1,1,3
5363,5363,5363,5363,5363,1,1,1,US,US,1994-01-01,0,1,1,1,4
5364,5364,5364,5364,5364,1,1,1,US,US,1994-01-01,1,0,1,1,2
5365,5365,5365,5365,5365,1,1,1,US,US,1994-01-01,0,1,1,1,3
5366,5366,5366,5366,5366,1,1,1,US,US,1994-01-01,1,1,1,4,3
5367,5367,5367,5367,5367,1,1,1,US,US,1994-01-01,0,1,1,1,4
5368,5368,5368,5368,5368,1,1,2,US,US,1994-01-01,1,0,1,4,4
5369,5369,5369,5369,5369,1,1,1,US,US,1994-01-01,1,1,1,1,6
5370,5370,5370,5370,5370,1,1,1,US,US,1994-01-01,1,0,1,4,3
5371,5371,5371,5371,5371,1,1,1,US,US,1994-01-01,0,0,1,4,6
5372,5372,5372,5372,5372,1,1,1,US,US,1994-01-01,0,0,1,1,4
5373,5373,5373,5373,5373,1,1,2,US,US,1994-01-01,1,1,1,1,3
5374,5374,5374,5374,5374,1,1,2,US,US,1994-01-01,0,0,1,4,3
5375,5375,5375,5375,5375,1,1,1,US,US,1994-01-01,1,1,1,1,4
5376,5376,5376,5376,5376,1,1,3,US,US,1994-01-01,1,0,1,1,4
5377,5377,5377,5377,5377,1,1,1,US,US,1994-01-01,1,0,1,1,4
5378,5378,5378,5378,5378,1,1,1,US,US,1994-01-01,1,0,1,1,3
5379,5379,5379,5379,5379,1,1,1,US,US,1994-01-01,0,1,1,1,4
5380,5380,5380,5380,5380,1,1,1,US,US,1994-01-01,1,1,1,1,5
5381,5381,5381,5381,5381,1,1,1,US,US,1994-01-01,1,0,4,1,2
5382,5382,5382,5382,5382,1,1,2,US,US,1994-01-01,1,0,4,1,4
5383,5383,5383,5383,5383,1,1,1,US,US,1994-01-01,1,1,1,4,2
5384,5384,5384,5384,5384,1,1,2,US,US,1994-01-01,1,0,1,1,6
5385,5385,5385,5385,5385,1,1,1,US,US,1994-01-01,1,0,1,4,2
5386,5386,5386,5386,5386,1,1,1,US,US,1994-01-01,0,1,1,1,6
5387,5387,5387,5387,5387,1,1,1,US,US,1994-01-01,1,1,1,1,4
5388,5388,5388,5388,5388,1,1,1,US,US,1994-01-01,1,1,1,1,5
5389,5389,5389,5389,5389,1,1,1,US,US,1994-01-01,0,1,4,4,3
5390,5390,5390,5390,5390,1,1,1,US,US,1994-01-01,1,0,4,1,4
5391,5391,5391,5391,5391,1,1,2,US,US,1994-01-01,1,0,1,4,3
5392,5392,5392,5392,5392,1,1,2,US,US,1994-01-01,0,1,4,1,3
5393,5393,5393,5393,5393,1,1,2,US,US,1994-01-01,1,1,4,1,4
5394,5394,5394,5394,5394,1,1,2,US,US,1994-01-01,0,1,4,1,5
5395,5395,5395,5395,5395,1,1,1,US,US,1994-01-01,1,1,1,1,2
5396,5396,5396,5396,5396,1,1,2,US,US,1994-01-01,0,1,1,1,4
5397,5397,5397,5397,5397,1,1,1,US,US,1994-01-01,1,0,1,1,3
5398,5398,5398,5398,5398,1,1,2,US,US,1994-01-01,1,0,4,1,4
5399,5399,5399,5399,5399,1,1,1,US,US,1994-01-01,1,0,1,1,3
5400,5400,5400,5400,5400,1,1,1,US,US,1994-01-01,1,1,4,4,6
5401,5401,5401,5401,5401,1,1,2,US,US,1994-01-01,1,1,1,4,3
5402,5402,5402,5402,5402,1,1,2,US,US,1994-01-01,0,0,1,1,4
5403,5403,5403,5403,5403,1,1,1,US,US,1994-01-01,1,0,1,4,3
5404,5404,5404,5404,5404,1,1,1,US,US,1994-01-01,0,1,1,4,4
5405,5405,5405,5405,5405,1,1,2,US,US,1994-01-01,0,1,1,1,6
5406,5406,5406,5406,5406,1,1,1,US,US,1994-01-01,1,0,4,1,7
5407,5407,5407,5407,5407,1,1,2,US,US,1994-01-01,1,0,4,1,3
5408,5408,5408,5408,5408,1,1,2,US,US,1994-01-01,0,0,1,1,3
5409,5409,5409,5409,5409,1,1,2,US,US,1994-01-01,1,0,1,1,6
5410,5410,5410,5410,5410,1,1,1,US,US,1994-01-01,1,0,4,1,4
5411,5411,5411,5411,5411,1,1,1,US,US,1994-01-01,1,1,1,1,3
5412,5412,5412,5412,5412,1,1,2,US,US,1994-01-01,0,1,1,1,2
5413,5413,5413,5413,5413,1,1,1,US,US,1994-01-01,0,1,1,4,4
5414,5414,5414,5414,5414,1,1,2,US,US,1994-01-01,1,1,1,1,5
5415,5415,5415,5415,5415,1,1,1,US,US,1994-01-01,1,1,1,1,5
5416,5416,5416,5416,5416,1,1,1,US,US,1994-01-01,0,1,1,1,3
5417,5417,5417,5417,5417,1,1,2,US,US,1994-01-01,0,0,1,1,4
5418,5418,5418,5418,5418,1,1,3,US,US,1994-01-01,0,0,1,1,2
5419,5419,5419,5419,5419,1,1,1,US,US,1994-01-01,1,0,1,1,2
5420,5420,5420,5420,5420,1,1,1,US,US,1994-01-01,0,1,1,1,5
5421,5421,5421,5421,5421,1,1,1,US,US,1994-01-01,1,1,1,4,3
5422,5422,5422,5422,5422,1,1,2,US,US,1994-01-01,1,0,1,4,2
5423,5423,5423,5423,5423,1,1,1,US,US,1994-01-01,0,0,4,4,4
5424,5424,5424,5424,5424,1,1,2,US,US,1994-01-01,0,0,1,1,3
5425,5425,5425,5425,5425,1,1,2,US,US,1994-01-01,0,1,1,4,2
5426,5426,5426,5426,5426,1,1,1,US,US,1994-01-01,1,0,4,1,4
5427,5427,5427,5427,5427,1,1,2,US,US,1994-01-01,0,0,4,1,3
5428,5428,5428,5428,5428,1,1,1,US,US,1994-01-01,0,1,1,1,5
5429,5429,5429,5429,5429,1,1,1,US,US,1994-01-01,0,0,1,1,4
5430,5430,5430,5430,5430,1,1,3,US,US,1994-01-01,1,1,1,1,6
5431,5431,5431,5431,5431,1,1,2,US,US,1994-01-01,0,0,1,1,4
5432,5432,5432,5432,5432,1,1,2,US,US,1994-01-01,0,1,1,1,2
