date,ethnicity,sex,age,sensitive_0,feature_0,predicted_outcome,recorded_outcome
1994-01-01,1,2,5,0,1,0.8431569114976414,0.2381413620353621
1994-01-01,1,2,5,0,2,0.8652440517750186,0.6808075183717918
1994-01-01,1,2,2,0,1,0.3335029424258041,0.7091197042820163
1994-01-01,1,2,4,0,2,0.5521345896017481,0.5604847992343733
1994-01-01,1,2,3,1,2,0.3378140979351758,0.4212212159644092
1994-01-01,1,2,4,1,1,0.125657468733156,0.164605958040247
1994-01-01,1,2,3,1,2,0.437459139641692,0.8766468320395533
1994-01-01,1,2,5,0,1,0.4058081184460021,0.4552376709958191
1994-01-01,1,2,3,0,1,0.3357302943068031,0.6435401371753635
1994-01-01,1,2,3,0,2,0.967382376419707,0.965625138862527
1994-01-01,1,2,3,1,2,0.7453142084008804,0.4593439290935364
1994-01-01,1,2,6,0,1,0.9565113390567695,0.9296232608763731
1994-01-01,1,2,7,0,1,0.2323761820854932,0.0608005158023687
1994-01-01,1,2,3,1,2,0.1971324857683112,0.1894565135481503
1994-01-01,1,2,7,1,1,0.8694290170297221,0.8258154137928397
1994-01-01,1,2,7,1,1,0.1041004255738692,0.5068595328327206
1994-01-01,1,2,4,0,1,0.6165079552463764,0.8137546482134271
1994-01-01,1,2,5,1,1,0.4048816919549517,0.0339840091884096
1994-01-01,1,2,4,1,1,0.1865149317349205,0.6782704546133744
1994-01-01,1,2,2,0,2,0.3139782920244668,0.5723664303675109
1994-01-01,1,2,3,0,2,0.4037263321174457,0.3597533740543283
1994-01-01,1,2,6,1,2,0.4882083599308077,0.3850373678414798
1994-01-01,1,2,4,1,2,0.3506129162044065,0.6702256452439488
1994-01-01,1,2,7,0,2,0.3120952095663271,0.4077746623186665
1994-01-01,1,2,3,0,2,0.2297697070727871,0.1745652848098813
1994-01-01,1,2,5,0,1,0.960464302045918,0.0420313728830337
1994-01-01,1,2,2,0,2,0.2905602509247895,0.8912686361134927
1994-01-01,1,2,4,0,1,0.8479089896765668,0.5275149977620246
1994-01-01,1,2,6,1,2,0.8055025035941499,0.8352994639085787
1994-01-01,1,2,4,1,2,0.2106470787402617,0.3260559228593861
1994-01-01,1,2,3,1,3,0.2657102942655104,0.6014460214756474
1994-01-01,1,2,3,1,2,0.0757180695391143,0.7703318787105176
1994-01-01,1,2,5,0,2,0.4456797971151754,0.1020483283415156
1994-01-01,1,2,3,1,1,0.5139670241699386,0.989963522139357
1994-01-01,1,2,3,1,1,0.3016299903101659,0.734153649219332
1994-01-01,1,2,2,1,1,0.1959460302906373,0.8020085108527676
1994-01-01,1,2,2,1,2,0.1129680775370846,0.5536245194304255
1994-01-01,1,2,4,1,1,0.778820545557848,0.768624043053692
1994-01-01,1,2,5,1,1,0.4807716440139591,0.7130621618603759
1994-01-01,1,2,4,1,1,0.5443372223526806,0.2465789679013019
1994-01-01,1,2,5,1,2,0.1401869383914457,0.1539121944065618
1994-01-01,1,2,6,1,2,0.2500463632922104,0.7220619926588869
1994-01-01,1,2,6,1,1,0.5133601117477679,0.9466837462078156
1994-01-01,1,2,5,1,2,0.6899992093795975,0.1221143598095056
1994-01-01,1,2,4,0,2,0.2277894750063653,0.3498732092866035
1994-01-01,1,2,3,0,2,0.8778964127834888,0.8128252497444595
1994-01-01,1,2,4,1,1,0.4168987177745091,0.0322570606908662
1994-01-01,1,2,3,0,2,0.2610345928675078,0.1016841648075884
1994-01-01,1,2,6,1,2,0.5865431480013679,0.838554982223108
1994-01-01,1,2,3,0,2,0.095832861481551,0.8280154133551769
1994-01-01,1,2,7,0,2,0.2983389525089998,0.5668042083924811
1994-01-01,1,2,2,1,1,0.9782177500327762,0.8325468533880711
1994-01-01,1,2,3,0,1,0.5808709912633241,0.4570999027120517
1994-01-01,1,2,7,1,1,0.8340046507501631,0.3523755374381287
1994-01-01,1,2,7,1,2,0.0409061774329005,0.2120934899487057
1994-01-01,1,2,3,1,1,0.7813026355015658,0.766108626100581
1994-01-01,1,2,2,1,1,0.5283544987045934,0.1840078539897661
1994-01-01,1,2,4,1,2,0.9249205414652936,0.4053543131950042
1994-01-01,1,2,3,1,2,0.8974612819462126,0.7743997371184186
1994-01-01,1,2,4,1,2,0.8521080724542118,0.6759503890785918
1994-01-01,1,2,3,1,1,0.4750568383394521,0.1971836852590522
1994-01-01,1,2,3,1,2,0.5660553504162562,0.7456846545712925
1994-01-01,1,2,5,0,2,0.18539342809528,0.7044667823964206
1994-01-01,1,2,4,0,2,0.5711124033322941,0.558671614886042
1994-01-01,1,2,4,1,2,0.8949265203713707,0.8656514091548253
1994-01-01,1,2,6,1,1,0.670062309869646,0.3030646285912114
1994-01-01,1,2,3,0,1,0.3674907204688922,0.5649219349560255
1994-01-01,1,2,4,0,2,0.6443020351633162,0.0170421369138895
1994-01-01,1,2,4,1,1,0.6101276510499622,0.9069347754349578
1994-01-01,1,2,7,1,1,0.687460152647283,0.0374543598860008
1994-01-01,1,2,4,1,2,0.821479213609172,0.8270963937608812
1994-01-01,1,2,3,0,2,0.8543799122049609,0.1987792889398077
1994-01-01,1,2,3,0,1,0.4628122900621727,0.9623827268593602
1994-01-01,1,2,2,1,2,0.790923153309279,0.1471231306116418
1994-01-01,1,2,4,0,2,0.7811454835193397,0.6922103784790596
1994-01-01,1,2,2,1,2,0.5909762401173735,0.2888213181465175
1994-01-01,1,2,5,0,1,0.5432621224319951,0.1097514477882135
1994-01-01,1,2,4,1,1,0.9705025004041792,0.9338239268818788
1994-01-01,1,2,2,1,2,0.6490029361127507,0.6438842035423847
1994-01-01,1,2,4,1,1,0.6532014041141131,0.0892862370596184
1994-01-01,1,2,6,1,1,0.9903875609939872,0.8491819976820465
1994-01-01,1,2,5,0,2,0.5051521916435073,0.1975280814336962
1994-01-01,1,2,3,0,2,0.962451051398503,0.0287691624648424
1994-01-01,1,2,4,1,1,0.3328315733951575,0.7549810693715369
1994-01-01,1,2,3,1,2,0.7608329258899491,0.511407901057545
1994-01-01,1,2,4,0,2,0.1058906767108247,0.0659948805639745
1994-01-01,1,2,4,1,1,0.5143987024874548,0.6245770476250754
1994-01-01,1,2,4,0,2,0.457149971724533,0.1396606340775175
1994-01-01,1,2,2,1,2,0.0748930348515774,0.8345950976595358
1994-01-01,1,2,4,1,1,0.4805648845118638,0.9892861697689418
1994-01-01,1,2,2,0,1,0.2484271990263441,0.0158655784854178
1994-01-01,1,2,4,1,1,0.8969043978210206,0.7775076866283008
1994-01-01,1,2,3,0,2,0.3632647455959191,0.4837478468655273
1994-01-01,1,2,4,1,2,0.6335425040563694,0.5422378264739189
1994-01-01,1,2,4,1,2,0.2520201735017296,0.3766153570913307
1994-01-01,1,2,5,1,2,0.4139097640101123,0.1032776518234764
1994-01-01,1,2,4,0,2,0.7702318547638649,0.7664425137418653
1994-01-01,1,2,6,1,2,0.7148140943204788,0.619707499043995
1994-01-01,1,2,4,0,2,0.7469032781672214,0.3956418928008993
1994-01-01,1,2,2,1,1,0.2004168868932881,0.7490617564031514
1994-01-01,1,2,7,0,2,0.3085958084646548,0.8715125679416701
1994-01-01,1,2,4,1,3,0.7307568242974212,0.71429705805911
1994-01-01,1,2,4,1,1,0.9329863029491576,0.0895647907291272
1994-01-01,1,2,7,0,2,0.1729666035889152,0.5945084648188796
1994-01-01,1,2,4,1,2,0.5655349266730121,0.3143056434032401
1994-01-01,1,2,3,1,1,0.3069354855150384,0.4229593527790365
1994-01-01,1,2,4,0,2,0.7812253007317338,0.6425463604023254
1994-01-01,1,2,6,0,2,0.2389423043427118,0.8376169355567549
1994-01-01,1,2,6,0,1,0.6015473416265187,0.3616336131791021
1994-01-01,1,2,4,1,2,0.7740408932857955,0.008607277565376
1994-01-01,1,2,3,1,1,0.1001930402037361,0.2094158680148203
1994-01-01,1,2,5,1,1,0.1976348975375301,0.7245417298121828
1994-01-01,1,2,4,0,1,0.9816377186204844,0.7603223634609653
1994-01-01,1,2,3,0,1,0.9250356973899504,0.8855283615713907
1994-01-01,1,2,4,1,2,0.8925745661804384,0.9932228932613972
1994-01-01,1,2,4,1,2,0.1996962474235871,0.6218378956646451
1994-01-01,1,2,5,0,1,0.697331135166259,0.3100060436828979
1994-01-01,1,2,4,1,2,0.7019469150679154,0.9366972369795415
1994-01-01,1,2,4,1,1,0.0061315364501909,0.0049365313059141
1994-01-01,1,2,3,0,2,0.3256231549594469,0.5551729676135231
1994-01-01,1,2,5,0,1,0.3599554298519688,0.5154533900500675
1994-01-01,1,2,5,1,2,0.189952864129133,0.1033261894739433
1994-01-01,1,2,5,0,1,0.2569662241162107,0.4633526451695386
1994-01-01,1,2,5,0,1,0.9076216189134144,0.2337487196696302
1994-01-01,1,2,3,1,1,0.4237851405865148,0.1392005699200291
1994-01-01,1,2,3,0,1,0.065875893450599,0.7152823158651211
1994-01-01,1,2,3,0,1,0.4466485079048266,0.551370159745722
1994-01-01,1,2,7,1,1,0.941522250950393,0.2807622699892926
1994-01-01,1,2,3,0,2,0.7270022110826225,0.9867325425182744
1994-01-01,1,2,2,0,1,0.774788327953186,0.4516094298259801
1994-01-01,1,2,6,0,2,0.8066114090234415,0.4633681831433902
1994-01-01,1,2,5,0,1,0.3953736879987731,0.9544369117808524
1994-01-01,1,2,4,0,2,0.0741174651609457,0.0054513742078341
1994-01-01,1,2,3,0,2,0.463395403366415,0.6800935325924786
1994-01-01,1,2,7,0,2,0.3944863877428223,0.6417795476376994
1994-01-01,1,2,3,1,1,0.4267975886954652,0.6229582200496647
1994-01-01,1,2,6,0,1,0.552484367157853,0.6035482154984625
1994-01-01,1,2,4,1,1,0.5909193829635204,0.3184676903497124
1994-01-01,1,2,5,1,1,0.843721249107757,0.6404257528074224
1994-01-01,1,2,3,0,2,0.2667393680176537,0.7622208689440353
1994-01-01,1,2,3,1,1,0.0960223640142423,0.5113685018250747
1994-01-01,1,2,4,1,1,0.037904089503548,0.3353461499471419
1994-01-01,1,2,6,0,2,0.5302980387213192,0.5654957587507807
1994-01-01,1,2,4,0,2,0.3032058249984529,0.8501732216508303
1994-01-01,1,2,6,0,1,0.5841124695780232,0.0148511972820331
1994-01-01,1,2,5,1,2,0.7467267242058246,0.2248790785630128
1994-01-01,1,2,4,1,2,0.0942524580915443,0.6349902058626222
1994-01-01,1,2,5,1,1,0.4175795986203111,0.3279190245048631
1994-01-01,1,2,2,0,1,0.7218547722760875,0.226586095915099
1994-01-01,1,2,4,0,2,0.3151638415617227,0.3194833226184811
1994-01-01,1,2,6,0,2,0.6231563111753353,0.86400772380128
1994-01-01,1,2,5,1,1,0.9333994471810944,0.4767235740174395
1994-01-01,1,2,4,1,1,0.7822655105426342,0.9294761389066446
1994-01-01,1,2,4,1,3,0.9284186947621114,0.7100003668527307
1994-01-01,1,2,4,0,2,0.6246766882598579,0.0547185659435571
1994-01-01,1,2,4,1,2,0.9945904869941842,0.6601775785433686
1994-01-01,1,2,3,1,1,0.105535541644636,0.8426384879037185
1994-01-01,1,2,3,0,1,0.0447418832690717,0.3630755036944975
1994-01-01,1,2,3,1,1,0.5804804488576776,0.7175755589171404
1994-01-01,1,2,4,1,2,0.1409176756593517,0.3465813864047662
1994-01-01,1,2,5,1,1,0.120020545653747,0.1065450424854334
1994-01-01,1,2,3,0,3,0.3702914325936735,0.4095992255388486
1994-01-01,1,2,4,1,1,0.5386623793239697,0.1418909424774859
1994-01-01,1,2,4,0,2,0.7711590976161422,0.8494612216795938
1994-01-01,1,2,2,1,1,0.3019795429451195,0.2905732571078305
1994-01-01,1,2,3,0,2,0.0424828606089835,0.1063507208713935
1994-01-01,1,2,4,0,1,0.0711417764581409,0.4206987854786519
1994-01-01,1,2,3,0,1,0.387582317179809,0.1535613815327768
1994-01-01,1,2,2,0,1,0.8439772681965674,0.564724649256753
1994-01-01,1,2,3,1,1,0.250831508199344,0.5723625524783931
1994-01-01,1,2,2,1,1,0.6290543637782288,0.2423310148327368
1994-01-01,1,2,7,0,2,0.344705744272506,0.6775371448875662
1994-01-01,1,2,5,1,2,0.3101517416346516,0.2817125295390338
1994-01-01,1,2,2,0,2,0.4341183392103512,0.9489838435366712
1994-01-01,1,2,5,1,1,0.9044947593474952,0.5781961242907796
1994-01-01,1,2,2,1,2,0.5957686935523563,0.2249485997646284
1994-01-01,1,2,7,1,1,0.3075042851399727,0.9912633639850452
1994-01-01,1,2,7,0,2,0.7665143257110408,0.4276520647840527
1994-01-01,1,2,2,0,2,0.50029736886412,0.3762000769553171
1994-01-01,1,2,4,0,1,0.937116868316604,0.7588648254674298
1994-01-01,1,2,4,0,2,0.0447396328559296,0.8505742389206244
1994-01-01,1,2,5,1,1,0.7164155662372145,0.2973200480615911
1994-01-01,1,2,3,1,2,0.2914461114595885,0.0821749288841372
1994-01-01,1,2,3,1,1,0.9094026784170076,0.1084612868423708
1994-01-01,1,2,3,1,2,0.7110962248813296,0.0060721058973341
1994-01-01,1,2,7,0,2,0.8359314428189532,0.095011536519564
1994-01-01,1,2,4,1,1,0.2656878797675035,0.2344984303643091
1994-01-01,1,2,3,1,1,0.5300210849248725,0.5843005781137303
1994-01-01,1,2,3,1,2,0.789627600030371,0.0497086355917189
1994-01-01,1,2,5,1,1,0.3924787586220968,0.095802461085562
1994-01-01,1,2,4,0,1,0.0429219965070231,0.338795729399148
1994-01-01,1,2,4,0,1,0.9027709874057472,0.2811323235168943
1994-01-01,1,2,3,1,1,0.6855542543156766,0.0691379609353557
1994-01-01,1,2,6,0,2,0.1896946071832284,0.3683788598430426
1994-01-01,1,2,4,0,2,0.2923453499793368,0.99391299748291
1994-01-01,1,2,3,0,1,0.5741361577446473,0.7635598931799444
1994-01-01,1,2,2,0,2,0.2220830115830218,0.0912750470713792
1994-01-01,1,2,4,0,2,0.0564966561384446,0.241938180009805
1994-01-01,1,2,3,0,1,0.2690193236466045,0.4277695961255164
1994-01-01,1,2,3,0,2,0.5714324038470773,0.5054112305545557
1994-01-01,1,2,3,1,1,0.8341274798001035,0.3376548695112583
1994-01-01,1,2,2,1,1,0.1378357216838585,0.012584427612595
1994-01-01,1,2,6,1,1,0.3962907038497731,0.3991646829542766
1994-01-01,1,2,4,0,1,0.5937780279110008,0.9172390822832808
1994-01-01,1,2,2,1,2,0.9479819824423577,0.3852190836606138
1994-01-01,1,2,3,1,2,0.8976147686196712,0.649012790501422
1994-01-01,1,2,4,1,2,0.1522372807149996,0.473675210280238
1994-01-01,1,2,3,1,1,0.1782223540351411,0.2724144150603579
1994-01-01,1,2,5,1,1,0.1787098979488133,0.1459389368901766
1994-01-01,1,2,6,0,2,0.2054372371588786,0.9568794361290508
1994-01-01,1,2,3,0,1,0.8816696396943138,0.6809045825444502
1994-01-01,1,2,3,0,2,0.7038386343409166,0.7032950840510437
1994-01-01,1,2,4,0,3,0.127217691714222,0.071008175449954
1994-01-01,1,2,4,0,2,0.3431171665011546,0.317709809634844
1994-01-01,1,2,6,1,2,0.3289488482144084,0.897682758609329
1994-01-01,1,2,2,1,2,0.8317684197039619,0.4045845599513107
1994-01-01,1,2,4,1,2,0.1816124962143075,0.1777892426884392
1994-01-01,1,2,4,1,1,0.4577066244643903,0.6255015681637028
1994-01-01,1,2,3,1,1,0.3071832491921059,0.933594424818012
1994-01-01,1,2,5,0,2,0.6479025773142875,0.7605685119881664
1994-01-01,1,2,2,0,1,0.636089305232735,0.1405505052268734
1994-01-01,1,2,5,0,1,0.967565595988032,0.7114775257939777
1994-01-01,1,2,3,1,1,0.5593403915702181,0.628852414907484
1994-01-01,1,2,4,1,1,0.6387963083819566,0.2889741195072701
1994-01-01,1,2,4,0,2,0.9144215533579608,0.7755251555747263
1994-01-01,1,2,3,1,3,0.3192933369657288,0.6375724383778902
1994-01-01,1,2,7,0,2,0.4616135383690936,0.7412531868494683
1994-01-01,1,2,3,0,1,0.9855843397484167,0.0518785624084583
1994-01-01,1,2,2,1,2,0.2375193876225686,0.6740785034438066
1994-01-01,1,2,4,0,1,0.1850795303454278,0.1273390197501189
1994-01-01,1,2,5,1,2,0.671338597282098,0.8388521154365635
1994-01-01,1,2,7,0,2,0.9337282131552028,0.2776128678566636
1994-01-01,1,2,2,1,2,0.6388747800554715,0.7944924090060135
1994-01-01,1,2,3,0,2,0.6553233932098037,0.550100080838444
1994-01-01,1,2,5,0,1,0.5126719661651284,0.9667491044222992
1994-01-01,1,2,4,0,2,0.7533183422379082,0.7818568957132236
1994-01-01,1,2,5,1,2,0.606655157151045,0.5280180343011655
1994-01-01,1,2,6,0,2,0.9969721826396286,0.0462781873868494
1994-01-01,1,2,2,1,2,0.1157903336764094,0.46963563139528
1994-01-01,1,2,4,1,2,0.9407259239112128,0.2280529319689855
1994-01-01,1,2,6,1,1,0.573782806905595,0.705304008496155
1994-01-01,1,2,5,0,2,0.69813327017,0.9089985922986266
1994-01-01,1,2,4,1,1,0.4825852906487238,0.8558590986885446
1994-01-01,1,2,3,1,2,0.3740468298721057,0.0192789960058434
1994-01-01,1,2,3,0,2,0.3699915671117492,0.9456727226682748
1994-01-01,1,2,5,0,2,0.6018114095845186,0.6346542779614237
1994-01-01,1,2,4,1,2,0.0262295945656259,0.8636216819553323
1994-01-01,1,2,4,1,1,0.8591422340155164,0.8464151412415525
1994-01-01,1,2,7,0,1,0.0766911048323143,0.8916694468711115
1994-01-01,1,2,5,1,2,0.3647751851913635,0.5543628805157832
1994-01-01,1,2,5,0,1,0.0930932440633866,0.8001748514676501
1994-01-01,1,2,5,0,2,0.2031928963038841,0.1634617052786181
1994-01-01,1,2,5,1,1,0.5561235854596666,0.8941216683790009
1994-01-01,1,2,4,1,2,0.8378711979556512,0.2639943244930116
1994-01-01,1,2,3,1,1,0.5123601529496953,0.2391730255694832
1994-01-01,1,2,3,1,1,0.2027704433285608,0.926740383022432
1994-01-01,1,2,4,0,1,0.8900545027697759,0.2308502779203039
1994-01-01,1,2,4,0,2,0.5606187012646393,0.7419781875936529
1994-01-01,1,2,4,0,2,0.5717964272490916,0.9509402696606968
1994-01-01,1,2,4,0,2,0.4427297391862934,0.8028963788925072
1994-01-01,1,2,3,1,2,0.568969757866522,0.4470171060687783
1994-01-01,1,2,3,1,1,0.8748434618216052,0.4041831011525563
1994-01-01,1,2,5,1,2,0.1748425397976296,0.941887133391344
1994-01-01,1,2,3,1,1,0.7628771088730983,0.0139292701658621
1994-01-01,1,2,3,1,2,0.0060461221007527,0.9261069620606734
1994-01-01,1,2,5,0,1,0.2884298342657825,0.0774951717541244
1994-01-01,1,2,5,1,1,0.1955633760162482,0.5378359485912774
1994-01-01,1,2,7,0,2,0.1645043533011326,0.0049414055891725
1994-01-01,1,2,2,1,2,0.0148650887260521,0.7692967396014121
1994-01-01,1,2,4,1,1,0.1669357737464236,0.9523367111249376
1994-01-01,1,2,6,1,1,0.0384981693240807,0.7698640340441874
1994-01-01,1,2,3,1,2,0.2279674956694554,0.3545654938430573
1994-01-01,1,2,3,1,1,0.0775727777406709,0.1266315702627257
1994-01-01,1,2,4,0,2,0.8174954980957326,0.8387384338946526
1994-01-01,1,2,3,0,1,0.383995058978329,0.2830187292012631
1994-01-01,1,2,2,1,1,0.0141948100293153,0.7169153137773545
1994-01-01,1,2,3,0,2,0.6104523167235405,0.8513272866804645
1994-01-01,1,2,7,1,2,0.8365913216683325,0.9708623807527164
1994-01-01,1,2,6,1,2,0.0897903364264225,0.5441406273176088
1994-01-01,1,2,3,1,2,0.5238299605831356,0.3531014681592365
1994-01-01,1,2,4,0,1,0.7688384597686267,0.6798272099325342
1994-01-01,1,2,5,0,2,0.1462217352441544,0.0480849937776239
1994-01-01,1,2,5,0,2,0.4441931621690871,0.6245262175917733
1994-01-01,1,2,5,0,2,0.9141064434394972,0.6155971119695866
1994-01-01,1,2,5,1,1,0.4710293626213954,0.430759641643682
1994-01-01,1,2,4,0,2,0.9157147499384786,0.2668169055079111
1994-01-01,1,2,2,0,2,0.9002153876921539,0.2936143635372136
1994-01-01,1,2,3,0,3,0.8950884451661345,0.194065970517918
1994-01-01,1,2,5,1,2,0.998570542191674,0.4839453648779407
1994-01-01,1,2,4,1,1,0.8760293254233238,0.6393143298867034
1994-01-01,1,2,7,1,2,0.3000299679595652,0.1374344228340776
1994-01-01,1,2,5,0,2,0.0550673444522346,0.9875219291760112
1994-01-01,1,2,2,1,2,0.5678948733400797,0.1896609631636192
1994-01-01,2,1,2,1,1,0.5214834809878924,0.0207341849886666
1994-01-01,2,1,3,0,2,0.6403477270890334,0.3420089251190135
1994-01-01,2,1,2,1,1,0.7379086101337955,0.8603458288238557
1994-01-01,2,1,6,1,1,0.0589653652332459,0.9450110234821764
1994-01-01,2,1,4,0,2,0.4731887325800887,0.6037879145055824
1994-01-01,2,1,4,0,1,0.3671542516952166,0.4060276283960294
1994-01-01,2,1,3,0,2,0.6059298168049563,0.6441027711762546
1994-01-01,2,1,3,0,2,0.1295748664868914,0.9601777076100134
1994-01-01,2,1,3,1,1,0.6308106784852658,0.9909361604368828
1994-01-01,2,1,3,0,1,0.6736199484293361,0.0037469726714799
1994-01-01,2,1,4,1,2,0.4338231982141945,0.3024516926868995
1994-01-01,2,1,4,0,1,0.6058937744541735,0.1386685095401858
1994-01-01,2,1,3,0,1,0.6395310282779894,0.9769039103761736
1994-01-01,2,1,5,1,2,0.6816217810901983,0.5872544303555178
1994-01-01,2,1,4,1,2,0.594280282484168,0.1179164259844481
1994-01-01,2,1,3,0,2,0.138550774437662,0.1959788676657831
1994-01-01,2,1,5,0,1,0.5262804021096519,0.0365985000580093
1994-01-01,2,1,3,1,1,0.2473913479829321,0.9430903983014608
1994-01-01,2,1,2,0,1,0.2966529243357833,0.2140774924247699
1994-01-01,2,1,6,1,1,0.0072498364522643,0.674537871320465
1994-01-01,2,1,6,0,2,0.095606276350217,0.7189333466800493
1994-01-01,2,1,4,1,1,0.5910821568247199,0.4775088986279983
1994-01-01,2,1,3,0,1,0.1795026929749103,0.0159507077854327
1994-01-01,2,1,4,0,2,0.7031596332904575,0.329810622932474
1994-01-01,2,1,3,0,1,0.3830824453297254,0.5195690349533538
1994-01-01,2,1,3,0,2,0.898170664416253,0.3074448193910169
1994-01-01,2,1,4,1,1,0.279357055075207,0.8670185519557323
1994-01-01,2,1,5,1,1,0.4438503161332096,0.1847464627278365
1994-01-01,2,1,2,1,2,0.4011210249395157,0.0329722845037294
1994-01-01,2,1,5,0,1,0.4038367294401755,0.1248975019775399
1994-01-01,2,1,4,1,1,0.1670334304092665,0.5455869996628155
1994-01-01,2,1,5,0,1,0.7964581202343284,0.1188114554677741
1994-01-01,2,1,5,1,2,0.3561226560058108,0.9863072771678478
1994-01-01,2,1,4,0,1,0.3629146815849,0.2796705640151409
1994-01-01,2,1,2,1,2,0.0045726415151339,0.5853682381244514
1994-01-01,2,1,5,0,2,0.3921552478279463,0.5098340734828519
1994-01-01,2,1,7,1,1,0.1689556721820569,0.2152518931398442
1994-01-01,2,1,3,0,1,0.825679424949997,0.401604650683702
1994-01-01,2,1,5,1,1,0.2345070542398394,0.8861527096177619
1994-01-01,2,1,3,1,1,0.6154124479588788,0.2692605033166775
1994-01-01,2,1,5,1,2,0.1066790245831087,0.2772971586643677
1994-01-01,2,1,4,1,1,0.089457393212902,0.5944991720909737
1994-01-01,2,1,4,0,2,0.5769246778456366,0.3170010928047529
1994-01-01,2,1,2,0,1,0.460540247578377,0.3270660350224292
1994-01-01,2,1,4,1,1,0.8292982583009366,0.0223765886734688
1994-01-01,2,1,5,0,1,0.1503524676492079,0.1360930389905142
1994-01-01,2,1,2,0,2,0.8548981731814915,0.1260664315088141
1994-01-01,2,1,3,0,2,0.9743291495846452,0.1421794194864541
1994-01-01,2,1,3,1,1,0.8764962736467887,0.998736993618994
1994-01-01,2,1,4,0,1,0.5405039179756197,0.8385149178921191
1994-01-01,2,1,3,0,2,0.9136721999864272,0.1251491766318801
1994-01-01,2,1,6,0,2,0.6196376815270189,0.2363124853090093
1994-01-01,2,1,3,1,1,0.8455690179403419,0.2623652342380613
1994-01-01,2,1,4,1,2,0.7616527099027485,0.9258502783374196
1994-01-01,2,1,6,1,1,0.9240782608918507,0.7774477784590164
1994-01-01,2,1,5,0,1,0.549634212399086,0.8187809485831113
1994-01-01,2,1,4,0,1,0.8356944698564006,0.890935538109847
1994-01-01,2,1,4,0,1,0.6680610901204246,0.9853592451788898
1994-01-01,2,1,3,0,2,0.4139339946032982,0.1927369610058307
1994-01-01,2,1,4,0,1,0.323247779171781,0.7916862165898803
1994-01-01,2,1,3,0,1,0.1062141083249162,0.999294987634502
1994-01-01,2,1,3,1,1,0.3931401754197396,0.2192988912669343
1994-01-01,2,1,3,1,2,0.0271396219195046,0.7280049225193415
1994-01-01,2,1,5,0,2,0.7412812189209717,0.9101653366525688
1994-01-01,2,1,3,1,1,0.2739351174274818,0.910535511638293
1994-01-01,2,1,4,1,2,0.4190059213108052,0.663136588881434
1994-01-01,2,1,4,1,1,0.3093297632694216,0.1480944875340711
1994-01-01,2,1,5,0,1,0.4247417673473384,0.718266673972324
1994-01-01,2,1,4,1,1,0.4012147247271369,0.2029950861284253
1994-01-01,2,1,4,0,1,0.4035218990151096,0.6154549965840718
1994-01-01,2,1,4,0,2,0.9854436774967834,0.9342890978737212
1994-01-01,2,1,3,0,1,0.7630372021660616,0.9192508075431328
1994-01-01,2,1,3,1,2,0.3832269816528939,0.04983236727018
1994-01-01,2,1,4,0,2,0.1995569182369602,0.5578814535627059
1994-01-01,2,1,5,0,2,0.2363532506740601,0.3858482121844336
1994-01-01,2,1,4,1,1,0.2642655024931964,0.3347630734437462
1994-01-01,2,1,2,1,1,0.080380833892686,0.6991296146501935
1994-01-01,2,1,6,1,2,0.9311342209371616,0.4444401102744673
1994-01-01,2,1,2,1,2,0.2591111391251554,0.1371855224624512
1994-01-01,2,1,2,1,1,0.6596559244930238,0.8575334330550504
1994-01-01,2,1,4,0,2,0.1605667053075211,0.2391934610187275
1994-01-01,2,1,3,0,2,0.0021167212500214,0.6225836744575104
1994-01-01,2,1,4,0,2,0.2860403971074964,0.0808371879378652
1994-01-01,2,1,5,0,2,0.7135278546732418,0.9359203828625544
1994-01-01,2,1,5,1,1,0.165041260584581,0.9955775838798706
1994-01-01,2,1,4,1,3,0.832852085336327,0.0302296410174747
1994-01-01,2,1,3,0,1,0.3885634213018095,0.7172388373304928
1994-01-01,2,1,3,1,2,0.2025268227105058,0.6780978749770605
1994-01-01,2,1,7,0,2,0.1442804603402095,0.7510433244613519
1994-01-01,2,1,3,1,1,0.6389502721133304,0.7304620808126965
1994-01-01,2,1,2,1,1,0.0445005605008544,0.8524984682267123
1994-01-01,2,1,4,1,2,0.97166480863771,0.7046280152719357
1994-01-01,2,1,5,0,2,0.0590708120974046,0.4746668532129303
1994-01-01,2,1,6,1,2,0.7051035431379803,0.6424924715941343
1994-01-01,2,1,2,1,2,0.2409632569126716,0.8795282496225565
1994-01-01,2,1,4,0,2,0.2565686640685569,0.5662567647663419
1994-01-01,2,1,4,1,1,0.4680403784893779,0.0129279324197884
1994-01-01,2,1,3,0,2,0.4894719399290075,0.5470866517230879
1994-01-01,2,1,3,1,1,0.9310916322154672,0.6203851218723421
1994-01-01,2,1,4,1,2,0.5834677225238394,0.8951535759523199
1994-01-01,2,1,2,0,1,0.8252605048269104,0.4030860098812255
1994-01-01,2,1,4,1,1,0.0671400748163834,0.5041705594913914
1994-01-01,2,1,3,0,1,0.260860145936877,0.9740101997304896
1994-01-01,2,1,7,1,1,0.6885642073714727,0.5056008912100022
1994-01-01,2,1,5,1,1,0.7483968891673223,0.1101177109152335
1994-01-01,2,1,4,1,2,0.4191859982750097,0.6340809060853073
1994-01-01,2,1,2,1,1,0.3652091995612803,0.6441840037481934
1994-01-01,2,1,6,1,2,0.2388085307589774,0.0700732886632484
