date,ethnicity,sex,age,sensitive_0,feature_0,predicted_outcome
1994-01-01,1,1,4,1,1,0.2900074278947083
1994-01-01,1,1,4,1,1,0.3478922715365117
1994-01-01,1,1,4,1,1,0.841855646404178
1994-01-01,1,1,3,1,2,0.2906517518979221
1994-01-01,1,1,3,0,2,0.69856486351469
1994-01-01,1,1,7,0,2,0.9711957588022222
1994-01-01,1,1,4,1,2,0.404040675635234
1994-01-01,1,1,7,1,2,0.7860600803786431
1994-01-01,1,1,3,1,2,0.7369256780896365
1994-01-01,1,1,2,0,2,0.8778066034834155
1994-01-01,1,1,4,1,1,0.0705396040054696
1994-01-01,1,1,2,1,2,0.0185158301553695
1994-01-01,1,1,3,0,3,0.6542351175131079
1994-01-01,1,1,5,0,1,0.6564831268805634
1994-01-01,1,1,3,0,2,0.3442893492875161
1994-01-01,1,1,6,0,2,0.904344489437128
1994-01-01,1,1,5,1,1,0.3447443064477662
1994-01-01,1,1,3,1,2,0.5236711354065463
1994-01-01,1,1,4,1,2,0.804188417955231
1994-01-01,1,1,6,0,1,0.9412249888297464
1994-01-01,1,1,4,0,2,0.5590336237404795
1994-01-01,1,1,6,0,1,0.0104148581495216
1994-01-01,1,1,6,1,1,0.4130295847695121
1994-01-01,1,1,7,1,1,0.5480415591533638
1994-01-01,1,1,3,1,1,0.7251002127204016
1994-01-01,1,1,4,0,2,0.5313990048071036
1994-01-01,1,1,3,0,2,0.3642398131917012
1994-01-01,1,1,5,1,1,0.7583216385879061
1994-01-01,1,1,5,1,2,0.6808353787038215
1994-01-01,1,1,6,0,1,0.1402906252149292
1994-01-01,1,1,3,1,2,0.8878379991227495
1994-01-01,1,1,3,1,1,0.2259642876492408
1994-01-01,1,1,4,0,2,0.1400260550390399
1994-01-01,1,1,3,0,1,0.2179804624288612
1994-01-01,1,1,5,0,1,0.5879457836728661
1994-01-01,1,1,3,1,1,0.2674489429079016
1994-01-01,1,1,4,1,1,0.0954434760034245
1994-01-01,1,1,2,1,1,0.2445845959355702
1994-01-01,1,1,3,1,1,0.7682922495144493
1994-01-01,1,1,5,1,2,0.9064453457553996
1994-01-01,1,1,4,0,1,0.6472775748022621
1994-01-01,1,1,4,1,2,0.5495476115995179
1994-01-01,1,1,5,1,1,0.3292413585534552
1994-01-01,1,1,2,0,2,0.0868577737676802
1994-01-01,1,1,6,0,2,0.1607030247159295
1994-01-01,1,1,3,1,2,0.142127956884129
1994-01-01,1,1,4,1,1,0.2501975950239098
1994-01-01,1,1,3,0,1,0.8683362531300968
1994-01-01,1,1,3,0,1,0.8868422776807758
1994-01-01,1,1,3,1,1,0.9056664563158646
1994-01-01,1,1,6,1,2,0.0314094036650914
1994-01-01,1,1,7,0,1,0.1114697314698142
1994-01-01,1,1,4,1,1,0.1103624037008312
1994-01-01,1,1,3,0,2,0.5545787503476023
1994-01-01,1,1,3,0,2,0.4897643648710865
1994-01-01,1,1,2,1,1,0.5136412495901599
1994-01-01,1,1,3,0,2,0.8519400979467909
1994-01-01,1,1,7,0,2,0.0623381342884121
1994-01-01,1,1,6,0,1,0.4131394856962624
1994-01-01,1,1,3,0,1,0.6812683234083703
1994-01-01,1,1,2,0,2,0.2451808728959334
1994-01-01,1,1,3,0,2,0.6585591429490132
1994-01-01,1,1,5,0,1,0.9674659855096296
1994-01-01,1,1,7,0,1,0.6205182450149285
1994-01-01,1,1,2,1,3,0.9480468154252726
1994-01-01,1,1,6,1,2,0.8829936327847173
1994-01-01,1,1,4,1,2,0.7735899752551594
1994-01-01,1,1,7,1,1,0.4810545382076147
1994-01-01,1,1,4,0,1,0.299731315609316
1994-01-01,1,1,3,1,1,0.98998704193298
1994-01-01,1,1,3,0,2,0.0107907590149256
1994-01-01,1,1,4,1,1,0.3923813425025123
1994-01-01,1,1,4,1,3,0.4382632260827255
1994-01-01,1,1,6,0,1,0.9823844903513506
1994-01-01,1,1,7,1,2,0.780197355627457
1994-01-01,1,1,4,1,1,0.3765848047051393
1994-01-01,1,1,3,0,2,0.131304941526069
1994-01-01,1,1,2,0,1,0.3113310216955497
1994-01-01,1,1,6,1,1,0.1291877222310957
1994-01-01,1,1,6,1,1,0.5194852817480844
1994-01-01,1,1,3,1,1,0.3784687182125944
1994-01-01,1,1,4,0,1,0.6773952151948641
1994-01-01,1,1,3,0,2,0.0346374340847562
1994-01-01,1,1,4,1,2,0.3403383367711674
1994-01-01,1,1,3,0,2,0.302066050882282
1994-01-01,1,1,4,0,1,0.5299682060504141
1994-01-01,1,1,4,1,2,0.9744611711303726
1994-01-01,1,1,4,0,1,0.1138190891401364
1994-01-01,1,1,2,0,2,0.6590231906492097
1994-01-01,1,1,7,0,2,0.5742069686009288
1994-01-01,1,1,2,1,1,0.8280778679223048
1994-01-01,1,1,6,0,2,0.055182815118265
1994-01-01,1,1,4,0,1,0.8158948256433488
1994-01-01,1,1,7,0,2,0.6022008173497635
1994-01-01,1,1,5,1,1,0.7301423035809054
1994-01-01,1,1,6,0,2,0.9832086522669256
1994-01-01,1,1,3,0,2,0.6390749547852408
1994-01-01,1,1,4,0,1,0.1897906075893918
1994-01-01,1,1,3,0,1,0.7798644402486042
1994-01-01,1,1,4,1,2,0.7551114412650315
1994-01-01,1,1,7,1,1,0.218884222528095
1994-01-01,1,1,5,1,1,0.0447547648054133
1994-01-01,1,1,3,0,1,0.6505316424769163
1994-01-01,1,1,7,0,1,0.8426241708157773
1994-01-01,1,1,6,1,2,0.2581755314524206
1994-01-01,1,1,3,1,2,0.3928611839169451
1994-01-01,1,1,4,0,1,0.7842537861287795
1994-01-01,1,1,6,0,2,0.3561654168525512
1994-01-01,1,1,4,0,2,0.3260419833797057
1994-01-01,1,1,4,1,1,0.4243497234978354
1994-01-01,1,1,6,1,2,0.5398619586265831
1994-01-01,1,1,3,0,1,0.5858562831261542
1994-01-01,1,1,6,0,1,0.1323348933312186
1994-01-01,1,1,3,1,1,0.3743236654024173
1994-01-01,1,1,7,1,1,0.7744214596250683
1994-01-01,1,1,3,0,2,0.8619940727161313
1994-01-01,1,1,4,1,2,0.618609373980078
1994-01-01,1,1,4,0,2,0.0306758444877975
1994-01-01,1,1,2,1,1,0.224869249970281
1994-01-01,1,1,2,1,1,0.0083971569257919
1994-01-01,1,1,2,1,2,0.2657965228182731
1994-01-01,1,1,3,0,1,0.8887675636670098
1994-01-01,1,1,3,1,2,0.6477631612977118
1994-01-01,1,1,5,1,3,0.1304961780944734
1994-01-01,1,1,3,0,2,0.1607691926545203
1994-01-01,1,1,4,1,2,0.0885530063851278
1994-01-01,1,1,3,0,2,0.5142862107448429
1994-01-01,1,1,5,1,2,0.9738878274916616
1994-01-01,1,1,3,1,1,0.2107228805126997
1994-01-01,1,1,4,1,1,0.212160943516048
1994-01-01,1,1,3,0,2,0.7241924400990629
1994-01-01,1,1,4,0,1,0.9051688027542548
1994-01-01,1,1,4,0,1,0.9005689854004365
1994-01-01,1,1,3,1,1,0.7250011129309493
1994-01-01,1,1,3,1,1,0.9347338681163994
1994-01-01,1,1,2,0,2,0.5312961971668451
1994-01-01,1,1,6,1,3,0.8522749275372481
1994-01-01,1,1,4,0,2,0.3405815607587885
1994-01-01,1,1,4,0,1,0.9311201978586416
1994-01-01,1,1,2,0,2,0.3315089107576368
1994-01-01,1,1,3,0,1,0.0236263756597333
1994-01-01,1,1,4,1,2,0.5594870897823115
1994-01-01,1,1,3,1,2,0.6853838743469431
1994-01-01,1,1,5,0,2,0.7612865151566619
1994-01-01,1,1,3,0,2,0.9443139210632404
1994-01-01,1,1,4,1,1,0.5948145627997279
1994-01-01,1,1,3,0,2,0.8851730890417513
1994-01-01,1,1,5,0,2,0.6325333680924865
1994-01-01,1,1,2,0,2,0.7065987537614026
1994-01-01,1,1,4,0,2,0.3475055531050079
1994-01-01,1,1,2,1,2,0.6539917006413272
1994-01-01,1,1,4,1,1,0.8230691612186041
1994-01-01,1,1,6,0,2,0.6148622141033357
1994-01-01,1,1,7,1,1,0.0774873034129925
1994-01-01,1,1,2,1,2,0.1953341070374215
1994-01-01,1,1,3,1,2,0.0918386049683818
1994-01-01,1,1,3,1,2,0.7141792461682634
1994-01-01,1,1,4,0,2,0.112264918479537
1994-01-01,1,1,2,1,1,0.7432149044418525
1994-01-01,1,1,4,0,1,0.1147299841295379
1994-01-01,1,1,3,0,2,0.4769418165081033
1994-01-01,1,1,3,1,1,0.2514218281145822
1994-01-01,1,1,4,0,2,0.3462119780937583
1994-01-01,1,1,6,1,1,0.8642333789168468
1994-01-01,1,1,2,0,2,0.7281048266635619
1994-01-01,1,1,2,0,1,0.7189120000328962
1994-01-01,1,1,3,0,1,0.4677709677020111
1994-01-01,1,1,4,1,1,0.7026783398958331
1994-01-01,1,1,4,0,2,0.9195345233025196
1994-01-01,1,1,3,0,2,0.5606219464632654
1994-01-01,1,1,4,1,2,0.0363867763715323
1994-01-01,1,1,4,0,2,0.7502255144427203
1994-01-01,1,1,2,0,1,0.5284819556905755
1994-01-01,1,1,2,0,2,0.6125005902915113
1994-01-01,1,1,3,0,1,0.616976637430696
1994-01-01,1,1,7,0,2,0.2147602288924449
1994-01-01,1,1,3,1,1,0.0666027554394138
1994-01-01,1,1,2,0,1,0.4357149160408002
1994-01-01,1,1,4,0,2,0.181188376705844
1994-01-01,1,1,4,1,2,0.3740507848825108
1994-01-01,1,1,4,1,1,0.3138980392406637
1994-01-01,1,1,3,0,1,0.5544382624225709
1994-01-01,1,1,3,1,2,0.1328821593524654
1994-01-01,1,1,7,0,1,0.3352353343434104
1994-01-01,1,1,5,1,2,0.836124596386523
1994-01-01,1,1,4,1,1,0.1272461367502409
1994-01-01,1,1,2,1,1,0.3416086359231889
1994-01-01,1,1,4,0,2,0.8580949670278073
1994-01-01,1,1,3,1,2,0.9462823598536668
1994-01-01,1,1,3,1,2,0.2782950358264084
1994-01-01,1,1,5,0,2,0.5183846988687769
1994-01-01,1,1,6,0,1,0.6218310516465493
1994-01-01,1,1,4,1,2,0.7626301804993628
1994-01-01,1,1,5,1,2,0.2403658467806893
1994-01-01,1,1,5,0,2,0.5872573232216413
1994-01-01,1,1,5,1,1,0.1794681344392541
1994-01-01,1,1,3,1,2,0.5526188947958933
1994-01-01,1,1,5,0,2,0.5194938356110552
1994-01-01,1,1,3,0,3,0.833859605082983
1994-01-01,1,1,7,1,2,0.8577670849849833
1994-01-01,1,1,5,1,1,0.5915973110723329
1994-01-01,1,1,2,1,2,0.3235246717487245
1994-01-01,1,1,2,1,2,0.3645298310669496
1994-01-01,1,1,4,1,2,0.7950275323650725
1994-01-01,1,1,2,1,1,0.8630254873316994
1994-01-01,1,1,3,0,2,0.8583919436943801
1994-01-01,1,1,6,1,1,0.7383681714902391
1994-01-01,1,1,5,0,1,0.332153959612708
1994-01-01,1,1,3,0,2,0.3729071960265408
1994-01-01,1,1,3,1,1,0.448018185931345
1994-01-01,1,1,5,0,2,0.6677731723339018
1994-01-01,1,1,7,0,2,0.4249755860683626
1994-01-01,1,1,3,0,1,0.9485780081634518
1994-01-01,1,1,3,0,1,0.6307769423421754
1994-01-01,1,1,5,0,2,0.3671998632556634
1994-01-01,1,1,3,1,1,0.7148899978163257
1994-01-01,1,1,5,0,1,0.6213558390180689
1994-01-01,1,1,2,0,2,0.7638607041079101
1994-01-01,1,1,4,0,2,0.8345327301818796
1994-01-01,1,1,3,1,2,0.137065273656691
1994-01-01,1,1,4,0,1,0.5449111942033892
1994-01-01,1,1,3,1,1,0.9363941447018164
1994-01-01,1,1,6,1,1,0.0151037921632499
1994-01-01,1,1,3,1,1,0.4218217092682488
1994-01-01,1,1,4,1,2,0.1860857239899355
1994-01-01,1,1,4,1,1,0.8559212404682229
1994-01-01,1,1,3,0,1,0.485293442488122
1994-01-01,1,1,3,1,2,0.7591613533808899
1994-01-01,1,1,7,0,1,0.3210378303045285
1994-01-01,1,1,3,1,2,0.7342845332880693
1994-01-01,1,1,5,1,1,0.2854806991028895
1994-01-01,1,1,4,1,1,0.9481240459274692
1994-01-01,1,1,5,1,2,0.1515701549342882
1994-01-01,1,1,3,1,1,0.2454752905219772
1994-01-01,1,1,4,1,1,0.4100916717820064
1994-01-01,1,1,6,1,1,0.8925982989517749
1994-01-01,1,1,6,1,2,0.1281994960748577
1994-01-01,1,1,3,1,1,0.2075246414784872
1994-01-01,1,1,3,1,2,0.1546177084285456
1994-01-01,1,1,4,1,2,0.4696083327060402
1994-01-01,1,1,4,0,1,0.6393437808278402
1994-01-01,1,1,3,0,1,0.96197484725698
1994-01-01,1,1,4,0,1,0.3552269091373347
1994-01-01,1,1,6,0,1,0.6104609631414321
1994-01-01,1,1,3,0,2,0.3758715728403217
1994-01-01,1,1,4,0,1,0.3428046663608795
1994-01-01,1,1,3,1,2,0.7817910686476137
1994-01-01,1,1,3,1,1,0.1694448212410216
1994-01-01,1,1,4,1,1,0.5778277675246914
1994-01-01,1,1,5,1,1,0.0646257191979253
1994-01-01,1,1,4,0,2,0.8059340786981681
1994-01-01,1,1,3,0,2,0.8601528853477948
1994-01-01,1,1,3,1,1,0.508676986254976
1994-01-01,1,1,5,1,1,0.7213857691258975
1994-01-01,1,1,3,0,2,0.6062996422257723
1994-01-01,1,1,3,0,2,0.6462639315157634
1994-01-01,1,1,2,1,1,0.73664383421465
1994-01-01,1,1,3,0,2,0.5519622297848906
1994-01-01,1,1,3,1,1,0.7826921119516406
1994-01-01,1,1,2,1,1,0.8912380728768144
1994-01-01,1,1,4,1,1,0.6462599546261478
1994-01-01,1,1,4,0,1,0.9858908693027546
1994-01-01,1,1,3,1,2,0.4501156997143511
1994-01-01,1,1,5,1,1,0.2902056718111167
1994-01-01,1,1,3,0,1,0.3356645770579209
1994-01-01,1,1,6,0,1,0.2292006808878917
1994-01-01,1,1,5,0,2,0.9921428693005794
1994-01-01,1,1,3,0,2,0.9178005466127088
1994-01-01,1,1,4,1,1,0.4746841664109987
1994-01-01,1,1,5,1,2,0.0452218952986191
1994-01-01,1,1,4,1,1,0.5787883187820974
1994-01-01,1,1,4,0,1,0.0330989268624588
1994-01-01,1,1,2,0,1,0.2813365360890081
1994-01-01,1,1,2,0,1,0.3364785492190537
1994-01-01,1,1,4,1,2,0.9026950148691836
1994-01-01,1,1,2,1,1,0.6788049597383711
1994-01-01,1,1,5,1,2,0.3454490211258845
1994-01-01,1,1,3,1,2,0.0236501307405384
1994-01-01,1,1,6,0,2,0.2886318956077561
1994-01-01,1,1,3,1,1,0.2498646996547346
1994-01-01,1,1,2,0,1,0.1056179800803784
1994-01-01,1,1,5,0,2,0.8644707661721216
1994-01-01,1,1,6,1,2,0.3660081222524524
1994-01-01,1,1,5,1,1,0.9821741790091456
1994-01-01,1,1,4,1,2,0.2375564796927612
1994-01-01,1,1,2,1,2,0.3046460162869471
1994-01-01,1,1,4,1,2,0.3831743112007243
1994-01-01,1,1,5,0,2,0.6802191181266972
1994-01-01,1,1,2,0,1,0.3635609402271312
1994-01-01,1,1,4,0,3,0.9333985897540884
1994-01-01,1,1,6,0,1,0.1453337068124034
1994-01-01,1,1,5,1,2,0.1598173118796915
1994-01-01,1,1,6,0,2,0.5826387276967219
1994-01-01,1,1,4,1,1,0.8936331681324557
1994-01-01,1,1,3,1,1,0.4087779638311544
1994-01-01,1,1,2,0,2,0.7720735036230106
1994-01-01,1,1,2,0,2,0.1995458934509282
1994-01-01,1,1,3,0,2,0.5690945135237633
1994-01-01,1,1,3,0,2,0.1146864003164881
1994-01-01,1,1,5,1,2,0.1628207655152754
1994-01-01,1,1,7,0,1,0.4508091983902079
1994-01-01,1,1,4,1,2,0.0864314979867408
1994-01-01,1,1,3,1,1,0.7599098500190868
1994-01-01,1,1,3,1,2,0.9254033333011388
1994-01-01,1,1,4,1,1,0.8510952799033754
1994-01-01,1,1,4,0,1,0.3119805846398672
1994-01-01,1,1,4,1,1,0.4143008418771947
1994-01-01,1,1,3,0,1,0.8822697266249091
1994-01-01,1,1,3,1,1,0.5066894257211001
1994-01-01,1,1,2,1,2,0.2170334220474058
1994-01-01,1,1,3,0,1,0.4080884788808723
1994-01-01,1,1,2,0,2,0.3346874765618887
1994-01-01,1,1,5,1,1,0.489223594083157
1994-01-01,1,1,3,1,2,0.9742925503229232
1994-01-01,1,1,2,1,2,0.4870312201193937
1994-01-01,1,1,4,1,2,0.8204170786551899
1994-01-01,1,1,2,0,2,0.8270506505216653
1994-01-01,1,1,7,1,1,0.8609739363588897
1994-01-01,1,1,3,1,1,0.3229836590677164
1994-01-01,1,1,3,0,2,0.4373138861412444
1994-01-01,1,1,3,0,1,0.974012368749532
1994-01-01,1,1,6,0,1,0.5260810993681113
1994-01-01,1,1,6,1,1,0.1176801884985842
1994-01-01,1,1,5,0,1,0.5915313579570969
1994-01-01,1,1,4,1,1,0.9960851903434788
1994-01-01,1,1,5,1,1,0.5554278758626104
1994-01-01,1,1,4,1,1,0.3384050973649974
1994-01-01,1,1,2,1,1,0.8401889017119486
1994-01-01,1,1,3,0,1,0.832036042569108
1994-01-01,1,1,4,1,2,0.4897949989078146
1994-01-01,1,1,7,0,2,0.9372424517223
1994-01-01,1,1,3,0,1,0.4269829676425722
1994-01-01,1,1,4,0,1,0.3697258411952118
1994-01-01,1,1,5,1,1,0.6364302956037953
1994-01-01,1,1,6,0,2,0.4551301649298797
1994-01-01,1,1,4,0,2,0.9649747050315128
1994-01-01,1,1,4,0,1,0.7096887860216016
1994-01-01,1,1,6,0,1,0.5868044369668122
1994-01-01,1,1,5,0,1,0.1901832875482047
1994-01-01,1,1,3,1,1,0.472060350188094
1994-01-01,1,1,6,1,2,0.6594453773277867
1994-01-01,1,1,3,0,2,0.2282967813549959
1994-01-01,1,1,2,1,2,0.2937588754857665
1994-01-01,1,1,6,1,1,0.886500738898242
1994-01-01,1,1,2,0,3,0.546836468321128
1994-01-01,1,1,4,1,1,0.5381283761427393
1994-01-01,1,1,3,0,2,0.1894263426605566
1994-01-01,1,1,3,0,1,0.5254841926737333
1994-01-01,1,1,7,0,2,0.3198827900977968
1994-01-01,1,1,7,1,1,0.404986416565317
1994-01-01,1,1,4,1,3,0.3340416615052438
1994-01-01,1,1,4,1,2,0.3109175187643913
1994-01-01,1,1,4,1,1,0.1742070162066746
1994-01-01,1,1,6,0,1,0.59709555283248
1994-01-01,1,1,3,0,1,0.0784651006775204
1994-01-01,1,1,3,0,1,0.3343476099306721
1994-01-01,1,1,2,0,1,0.5834517319593546
1994-01-01,1,1,4,0,2,0.7837314273728764
1994-01-01,1,1,4,0,2,0.1398472031813742
1994-01-01,1,1,5,0,2,0.7313559161270646
1994-01-01,1,1,2,0,1,0.7854604859921119
1994-01-01,1,1,4,1,2,0.5257580421417241
1994-01-01,1,1,6,1,2,0.2282640494627814
1994-01-01,1,1,3,0,2,0.1771940438527356
1994-01-01,1,1,4,0,2,0.6937374307629409
1994-01-01,1,1,4,1,2,0.6708254649276144
1994-01-01,1,1,5,0,1,0.7547304368702055
1994-01-01,1,1,7,1,2,0.7351022014618043
1994-01-01,1,1,3,1,2,0.6920648133777676
1994-01-01,1,1,3,0,1,0.7459279402654149
1994-01-01,1,1,6,1,1,0.8196385828232642
1994-01-01,1,1,3,0,1,0.6891149015522311
1994-01-01,1,1,7,0,1,0.1263164463902147
1994-01-01,1,1,6,1,2,0.5983268102708831
1994-01-01,1,1,2,0,1,0.2211192953214842
1994-01-01,1,1,5,1,1,0.4512703847741636
1994-01-01,1,1,3,0,1,0.2103349566630658
1994-01-01,1,1,4,0,2,0.5326558122771086
1994-01-01,1,1,3,1,2,0.0392671662011944
1994-01-01,1,1,2,0,2,0.0610239804641238
1994-01-01,1,1,2,1,2,0.585502158841577
1994-01-01,1,1,4,0,1,0.1292273947232532
1994-01-01,1,1,2,1,2,0.0878913837789202
1994-01-01,1,1,5,1,1,0.5665790009652509
1994-01-01,1,1,5,0,2,0.977358762236462
1994-01-01,1,1,5,0,2,0.8274313738058163
1994-01-01,1,1,4,1,1,0.1928092019543742
1994-01-01,1,1,4,1,1,0.5198506053372015
1994-01-01,1,1,3,0,2,0.283754155294779
1994-01-01,1,1,5,0,1,0.1618499266842432
1994-01-01,1,1,3,0,1,0.2224426925171083
1994-01-01,1,1,6,1,2,0.528223529885369
1994-01-01,1,1,2,0,2,0.8077297686853301
1994-01-01,1,1,2,0,1,0.2605818720217854
1994-01-01,1,1,4,0,2,0.8529615863345579
1994-01-01,1,1,4,1,1,0.3868706491216975
1994-01-01,1,1,4,1,1,0.7132576274514685
1994-01-01,1,1,3,0,1,0.6985590031800553
1994-01-01,1,1,4,0,2,0.3749135774173435
1994-01-01,1,1,5,1,2,0.412870347208972
1994-01-01,1,1,4,1,2,0.6242952663528177
1994-01-01,1,1,7,1,2,0.0837986977556197
1994-01-01,1,1,3,0,2,0.2855991254473236
1994-01-01,1,1,4,1,2,0.6871849826560961
1994-01-01,1,1,2,1,2,0.7356265282120963
1994-01-01,1,1,3,1,1,0.1262170632775351
1994-01-01,1,1,7,1,1,0.5406568280105124
1994-01-01,1,1,2,0,1,0.7761199889694558
1994-01-01,1,1,4,1,1,0.3217967254598163
1994-01-01,1,1,3,0,2,0.9002352292854376
1994-01-01,1,1,3,1,2,0.9509834845568363
1994-01-01,1,1,3,1,1,0.060657107104235
1994-01-01,1,1,3,0,1,0.3489815531966283
1994-01-01,1,1,4,0,1,0.4084499272279178
1994-01-01,1,1,3,0,1,0.5994407689892064
1994-01-01,1,1,5,0,2,0.9390287819598988
1994-01-01,1,1,3,1,1,0.2552849491733387
1994-01-01,1,1,4,0,1,0.6450141640145344
1994-01-01,1,1,3,0,1,0.0133051937580446
1994-01-01,1,1,6,0,1,0.8462064982486139
1994-01-01,1,1,6,1,2,0.5917908944161483
1994-01-01,1,1,4,0,1,0.7500175404371336
1994-01-01,1,1,2,0,2,0.5056502445977124
1994-01-01,1,1,3,0,2,0.6529095054819758
1994-01-01,1,1,3,0,2,0.5743052643130174
1994-01-01,1,1,6,1,1,0.2452229528109232
1994-01-01,1,1,3,0,1,0.9342911205635188
1994-01-01,1,1,2,1,2,0.3875728067802215
1994-01-01,1,1,6,0,1,0.0423672024420516
1994-01-01,1,1,5,0,1,0.9244381177148536
1994-01-01,1,1,6,1,1,0.7089256528404573
1994-01-01,1,1,6,1,2,0.9637166798027716
1994-01-01,1,1,3,0,1,0.697219025127954
1994-01-01,1,1,3,0,1,0.8061633637602541
1994-01-01,1,1,6,0,2,0.1128362628722986
1994-01-01,1,1,2,1,2,0.0179193440522307
1994-01-01,1,1,3,1,2,0.5899153970371105
1994-01-01,1,1,5,0,1,0.5843949658510428
1994-01-01,1,1,3,0,2,0.863217681608464
1994-01-01,1,1,5,0,2,0.1312346086412935
1994-01-01,1,1,4,1,2,0.7027895660654894
1994-01-01,1,1,3,0,1,0.1598009212681702
1994-01-01,1,1,3,1,2,0.5638822753092547
1994-01-01,1,1,3,1,1,0.3868996602949129
1994-01-01,1,1,4,1,2,0.6178710368541822
1994-01-01,1,1,3,1,2,0.6978006341737746
1994-01-01,1,1,3,1,2,0.8948393285068601
1994-01-01,1,1,5,1,3,0.422497255255638
1994-01-01,1,1,4,0,2,0.4815345125492339
1994-01-01,1,1,4,0,2,0.5449677489001173
1994-01-01,1,1,5,1,1,0.8632414139509172
1994-01-01,1,1,5,1,2,0.3876964551699817
1994-01-01,1,1,4,0,2,0.2402218512187463
1994-01-01,1,1,5,1,1,0.9937220839445424
1994-01-01,1,1,4,1,1,0.9412548871476591
1994-01-01,1,1,5,1,1,0.6606215954667057
1994-01-01,1,1,4,1,1,0.3158174260523236
1994-01-01,1,1,2,0,2,0.2816106573403593
1994-01-01,1,1,6,0,1,0.0361045922173752
1994-01-01,1,1,5,1,2,0.8767058221404593
1994-01-01,1,1,4,0,1,0.1783595656695871
1994-01-01,1,1,6,1,2,0.3906956833017861
1994-01-01,1,1,6,0,2,0.1667925088103065
1994-01-01,1,1,3,1,2,0.7820887253040745
1994-01-01,1,1,5,0,1,0.6709112106439554
1994-01-01,1,1,3,1,2,0.0867085379669676
1994-01-01,1,1,3,1,1,0.6554883326861374
1994-01-01,1,1,4,0,2,0.5988985735862158
1994-01-01,1,1,4,0,1,0.9837685490190018
1994-01-01,1,1,5,1,2,0.0483038283404862
1994-01-01,1,1,3,1,1,0.1683516547777581
1994-01-01,1,1,5,1,1,0.4585721790164254
1994-01-01,1,1,5,1,2,0.7909405655118816
1994-01-01,1,1,2,0,1,0.9482907265592916
1994-01-01,1,1,4,0,1,0.7422842347486632
1994-01-01,1,1,3,1,1,0.4888019088353899
1994-01-01,1,1,4,1,2,0.2911937011147646
1994-01-01,1,1,4,1,2,0.5322430697643604
1994-01-01,1,1,3,0,1,0.1573410560837533
1994-01-01,1,1,5,1,2,0.8989757984933835
1994-01-01,1,1,4,0,2,0.560457621758302
1994-01-01,1,1,2,1,2,0.6899537289448545
1994-01-01,1,1,3,1,1,0.563291564887318
1994-01-01,1,1,3,0,2,0.2794400517503405
1994-01-01,1,1,5,0,2,0.3966252187460539
1994-01-01,1,1,3,0,2,0.5828057142702319
1994-01-01,1,1,6,1,1,0.5194842934572856
1994-01-01,1,1,5,0,1,0.7314010106523946
1994-01-01,1,1,3,0,2,0.1686570021571694
1994-01-01,1,1,5,0,1,0.3121213856903206
1994-01-01,1,1,7,1,1,0.3924723215683948
1994-01-01,1,1,5,0,2,0.2535090504262518
1994-01-01,1,1,3,0,2,0.1272188608625657
1994-01-01,1,1,3,1,2,0.9125752451825704
1994-01-01,1,1,3,0,2,0.7993025154614322
1994-01-01,1,1,7,1,1,0.4257706922017713
1994-01-01,1,1,4,0,2,0.1813682128339717
1994-01-01,1,1,4,1,2,0.1842322655785236
1994-01-01,1,1,6,1,1,0.4612602788158842
1994-01-01,1,1,4,0,1,0.2755419373962297
1994-01-01,1,1,7,1,2,0.1793549233530263
1994-01-01,1,1,3,1,1,0.0189931489659051
1994-01-01,1,1,3,0,3,0.4055399879525268
1994-01-01,1,1,6,1,2,0.6005380389577142
1994-01-01,1,1,6,1,1,0.3968587626975131
1994-01-01,1,1,3,1,1,0.8422450331637312
1994-01-01,1,1,4,1,1,0.7182397298031324
1994-01-01,1,1,3,1,1,0.8094322860242948
1994-01-01,1,1,5,0,3,0.9250538841711906
1994-01-01,1,1,2,1,1,0.2207647316615678
1994-01-01,1,1,4,1,2,0.5525395193629847
1994-01-01,1,1,6,0,2,0.7551571695172987
1994-01-01,1,1,3,1,1,0.2022126643139875
1994-01-01,1,1,3,0,2,0.331546938988532
1994-01-01,1,1,6,0,1,0.3909251201356601
1994-01-01,1,1,5,0,1,0.6132605325925782
1994-01-01,1,1,5,1,1,0.0917050717251186
1994-01-01,1,1,6,0,1,0.7703392136629394
1994-01-01,1,1,3,1,2,0.8791057590136193
1994-01-01,1,1,3,0,1,0.3469964616375546
1994-01-01,1,1,3,1,1,0.4777822485673665
1994-01-01,1,1,2,1,2,0.6017563869295857
1994-01-01,1,1,3,1,2,0.5894853831984685
1994-01-01,1,1,2,1,1,0.0305441654599008
1994-01-01,1,1,4,1,1,0.074919812536465
1994-01-01,1,1,3,1,2,0.2001225183057674
1994-01-01,1,1,5,0,1,0.3009279278624663
1994-01-01,1,1,3,0,2,0.6474520282758578
1994-01-01,1,1,2,0,1,0.1318203349746063
1994-01-01,1,1,3,0,1,0.7250686779626003
1994-01-01,1,1,2,1,2,0.5901717639304628
1994-01-01,1,1,3,1,1,0.5852097609671092
1994-01-01,1,1,2,0,1,0.0788996087662353
1994-01-01,1,1,2,1,1,0.6355292488526805
1994-01-01,1,1,4,1,2,0.2985098634649852
1994-01-01,1,1,3,1,2,0.9048195667120198
1994-01-01,1,1,2,1,2,0.8709255461535297
1994-01-01,1,1,3,1,2,0.7852044184977766
1994-01-01,1,1,7,1,2,0.0942420658553079
