date,ethnicity,sex,age,sensitive_0,feature_0,feature_1,feature_2,outcome,predicted_outcome
1994-01-01,1,2,4,0,2,0.9745607348114148,0.6637518901363428,1,0
1994-01-01,1,2,4,0,2,0.4259454813876896,0.8827302168951241,0,1
1994-01-01,1,2,4,1,1,0.2099459760201846,0.7090008482668414,0,1
1994-01-01,1,2,4,0,2,0.7966141435391918,0.4754925222322628,1,0
1994-01-01,1,2,2,0,1,0.316119090868404,0.2693846774501687,1,0
1994-01-01,1,2,3,0,2,0.3565921800947045,0.0292667826882965,0,1
1994-01-01,1,2,7,1,1,0.4004997117196285,0.3801589096356086,0,1
1994-01-01,1,2,4,1,1,0.7156913650559916,0.1231135849262056,1,0
1994-01-01,1,2,2,0,2,0.6123473386870006,0.4783469424094043,0,1
1994-01-01,1,2,3,1,2,0.9912997730377086,0.5857015464917101,0,0
1994-01-01,1,2,2,0,1,0.8399222295503196,0.9786214796548875,1,0
1994-01-01,1,2,3,0,1,0.9746798409451696,0.194218244954017,0,1
1994-01-01,1,2,5,0,2,0.7730246534516171,0.6082444171528956,1,0
1994-01-01,1,2,2,0,1,0.4225331159029066,0.2992462991393553,0,1
1994-01-01,1,2,7,1,2,0.9213459561559664,0.1013204512612372,1,1
1994-01-01,1,2,6,1,1,0.4024845287968395,0.9111695135005334,0,1
1994-01-01,1,2,3,1,1,0.1004338794072302,0.8995941943284543,1,0
1994-01-01,1,2,3,1,3,0.2213320368717973,0.5843145614525252,1,0
1994-01-01,1,2,6,1,1,0.9787723438854472,0.1867569499022926,1,1
1994-01-01,1,2,3,1,2,0.1814595177251902,0.9572360165540946,1,1
1994-01-01,1,2,3,1,2,0.3952514363065591,0.0228291213529728,0,1
1994-01-01,1,2,3,0,1,0.8302325342525161,0.9792937091318002,0,1
1994-01-01,1,2,5,0,1,0.5033891422559371,0.0736174158804846,0,1
1994-01-01,1,2,3,1,1,0.6542191940578118,0.3774412972963723,1,1
1994-01-01,1,2,3,0,1,0.8731788781961555,0.4394933800825492,1,0
1994-01-01,1,2,2,1,1,0.1075805491830963,0.2147429555572358,0,1
1994-01-01,1,2,3,0,2,0.4771111971709643,0.3027315273536876,1,0
1994-01-01,1,2,3,1,2,0.3234077405873304,0.911417703598956,0,1
1994-01-01,1,2,4,1,2,0.6339770458151538,0.0473738951306097,0,1
1994-01-01,1,2,5,0,1,0.4953805875519247,0.5690802429788839,1,1
1994-01-01,1,2,4,1,2,0.3416304858190423,0.6036973557015701,0,1
1994-01-01,1,2,3,1,2,0.202488202721526,0.4130926086977909,0,0
1994-01-01,1,2,4,0,2,0.1448219064384893,0.9855359192981064,1,1
1994-01-01,1,2,3,0,2,0.7432730622387219,0.1557506148793205,1,1
1994-01-01,1,2,5,1,2,0.8271280149516822,0.7898238950758223,0,1
1994-01-01,1,2,4,1,1,0.7840671294702487,0.3434874116010681,0,0
1994-01-01,1,2,4,1,2,0.672991513160558,0.8743243994773436,1,0
1994-01-01,1,2,2,1,2,0.626011749497861,0.954476240799437,0,0
1994-01-01,1,2,2,1,1,0.4086245890035698,0.3897895671835577,0,1
1994-01-01,1,2,4,1,1,0.638748268270174,0.3802476412764312,0,1
1994-01-01,1,2,3,1,1,0.1174989854011554,0.1576836997357905,1,0
1994-01-01,1,2,2,0,1,0.5702377504199748,0.1770536423452593,1,1
1994-01-01,1,2,5,0,1,0.5808041643021639,0.1704279615858915,1,0
1994-01-01,1,2,4,1,2,0.4953565282627009,0.5728834338120097,0,0
1994-01-01,1,2,4,1,2,0.8033736330881007,0.8926415968370728,0,1
1994-01-01,1,2,5,0,1,0.3694919546787866,0.0929259307801079,1,0
1994-01-01,1,2,3,0,1,0.3219823597867579,0.9232704447828493,0,1
1994-01-01,1,2,7,1,2,0.106357588768968,0.5136452593396469,0,0
1994-01-01,1,2,2,0,1,0.3177824890320515,0.5092886565584496,0,1
1994-01-01,1,2,3,0,2,0.3646522637224914,0.7506757666382177,0,1
1994-01-01,1,2,4,0,2,0.0881481402912317,0.0479074701542733,1,1
1994-01-01,1,2,2,0,1,0.7378669807692168,0.5264037504290762,0,0
1994-01-01,1,2,4,1,1,0.0339553161440133,0.7840873277682954,1,1
1994-01-01,1,2,4,0,1,0.9065512060741684,0.3080288590617589,1,1
1994-01-01,1,2,3,1,3,0.1031652519089409,0.2418285246302108,0,0
1994-01-01,1,2,4,0,1,0.2347728791008327,0.0971324794797747,1,0
1994-01-01,1,2,4,0,1,0.171343655171883,0.7010880319363376,0,0
1994-01-01,1,2,5,1,2,0.638306459750691,0.5719336525863371,1,1
1994-01-01,1,2,5,0,1,0.9901478975753244,0.8985167550307182,0,0
1994-01-01,1,2,2,0,2,0.8340191395800847,0.9188591084588076,0,0
1994-01-01,1,2,4,0,2,0.0684041404519661,0.5874280621446645,1,1
1994-01-01,1,2,2,1,1,0.1113346752358008,0.7432129283865518,0,0
1994-01-01,1,2,3,0,2,0.5362880115280328,0.0283907485018617,1,1
1994-01-01,1,2,2,0,1,0.7798747773380966,0.0085400427271505,0,0
1994-01-01,1,2,4,1,2,0.7123662188954241,0.8254709051851205,1,0
1994-01-01,1,2,3,1,1,0.5102017131392415,0.4116977270799085,0,0
1994-01-01,1,2,2,0,1,0.025647719709699,0.3392581626250054,0,0
1994-01-01,1,2,4,1,2,0.9859663929105826,0.2248813078980995,0,1
1994-01-01,1,2,3,1,2,0.760844136922661,0.8587248579428388,0,0
1994-01-01,1,2,3,1,1,0.611671898755239,0.2874653238553446,0,0
1994-01-01,1,2,4,1,1,0.7116792971674321,0.3968601003026299,1,1
1994-01-01,1,2,5,1,1,0.5964931133064837,0.5604061348882332,0,1
1994-01-01,1,2,2,0,1,0.7023606657304482,0.0034209092816303,0,1
1994-01-01,1,2,5,0,2,0.329859889721517,0.8308040868980902,0,0
1994-01-01,1,2,5,0,1,0.8101599339744292,0.8076164445924338,0,0
1994-01-01,1,2,7,1,1,0.0681953689495101,0.181309946957648,1,1
1994-01-01,1,2,2,0,2,0.4832148338430522,0.2930748887689421,0,0
1994-01-01,1,2,3,0,1,0.9581550296897946,0.4364241511710955,0,1
1994-01-01,1,2,2,1,2,0.5706909153916742,0.5372526781255273,1,0
1994-01-01,1,2,2,0,2,0.2218671309243375,0.2267731790905643,1,0
1994-01-01,1,2,4,1,1,0.5436623784502295,0.4330794926701931,0,1
1994-01-01,1,2,4,0,2,0.2488325923837732,0.0604475305449929,1,0
1994-01-01,1,2,2,0,1,0.3315956216172336,0.0852405095351986,0,0
1994-01-01,1,2,4,0,1,0.0001247113138858,0.385084851219342,1,0
1994-01-01,1,2,3,1,2,0.8861500966992519,0.2364878708404331,0,0
1994-01-01,1,2,3,1,1,0.1325286569964666,0.3152953107007168,0,0
1994-01-01,1,2,3,0,2,0.792258497883293,0.692489387842659,1,0
1994-01-01,1,2,4,0,2,0.7489837691782042,0.2583870675502469,1,0
1994-01-01,1,2,7,1,2,0.0193626671394103,0.103018076477181,1,0
1994-01-01,1,2,2,1,2,0.018091415580224,0.2549103216983375,0,0
1994-01-01,1,2,2,1,1,0.3427140378810983,0.1763318263793227,1,1
1994-01-01,1,2,5,0,1,0.3335468430843417,0.930752854588738,1,0
1994-01-01,1,2,7,0,2,0.5216704571892864,0.1220248596226631,0,1
1994-01-01,1,2,5,1,2,0.117380400525953,0.3040318198559507,1,1
1994-01-01,1,2,5,1,1,0.5370304930004782,0.9001464986521116,1,1
1994-01-01,1,2,4,0,1,0.7785712316069303,0.7061741071869025,1,0
1994-01-01,1,2,3,1,1,0.7575584055718937,0.4863508781224405,1,1
1994-01-01,1,2,4,1,1,0.8193342899599688,0.427275988586676,1,1
1994-01-01,1,2,3,1,1,0.6883895279696458,0.6419491481967925,1,1
1994-01-01,1,2,4,1,3,0.2864423612941852,0.0312839343743676,1,0
1994-01-01,1,2,3,1,2,0.8344955272752212,0.0112076592440281,0,1
1994-01-01,1,2,3,1,1,0.6156966223823528,0.2864645987290289,1,1
1994-01-01,1,2,3,1,1,0.2659688218418162,0.8323468769999371,1,1
1994-01-01,1,2,3,1,1,0.3680034739127195,0.5546583088089219,0,1
1994-01-01,1,2,3,1,1,0.5186587600314013,0.5727052482374386,1,0
1994-01-01,1,2,5,1,1,0.0286921768209139,0.598574451365794,1,0
1994-01-01,1,2,6,1,2,0.8733886752572041,0.3482556532034281,0,0
1994-01-01,1,2,4,0,1,0.4049506599155553,0.0528837965460828,0,0
1994-01-01,1,2,2,0,1,0.3740765359705572,0.1876611511909557,1,0
1994-01-01,1,2,3,1,2,0.1945663825582892,0.7325708403123328,0,0
1994-01-01,1,2,2,0,2,0.482778515745463,0.4449488320068299,1,1
1994-01-01,1,2,4,0,2,0.2414906080859191,0.6740082476480298,0,0
1994-01-01,1,2,2,1,1,0.8321240960440042,0.5778917356736223,1,0
1994-01-01,1,2,6,0,2,0.9973120631596888,0.4865107639028952,0,0
1994-01-01,1,2,7,1,1,0.3520118995629526,0.0126915741017137,1,0
1994-01-01,1,2,5,0,2,0.1531475613586407,0.2351663436978082,1,0
1994-01-01,1,2,4,0,2,0.0563976238636816,0.6385864724502842,1,1
1994-01-01,1,2,5,0,2,0.5699101448087058,0.9978831633357322,0,0
1994-01-01,1,2,6,0,1,0.7533283044985102,0.3775109765531639,1,1
1994-01-01,1,2,5,1,2,0.9034917507115992,0.8592643495297253,0,1
1994-01-01,1,2,3,1,1,0.0609448110120071,0.7573183101253249,0,1
1994-01-01,1,2,6,1,3,0.9549493508995344,0.4308109445079691,0,1
1994-01-01,1,2,5,1,1,0.3592909383948185,0.4822326490028625,0,0
1994-01-01,1,2,4,1,2,0.0615077185433876,0.8621335138240331,1,1
1994-01-01,1,2,3,0,1,0.1046270715066317,0.5688302972759578,0,0
1994-01-01,1,2,3,1,2,0.7003456965985332,0.5119956321342122,0,0
1994-01-01,1,2,3,1,2,0.3706993378167696,0.9865000320845918,1,0
1994-01-01,1,2,4,1,2,0.5854062379812526,0.9670129301792167,1,0
1994-01-01,1,2,4,1,2,0.8638495757365496,0.7560999414905195,0,1
1994-01-01,1,2,4,0,1,0.4306354906996186,0.9458859064868256,1,1
1994-01-01,1,2,2,0,2,0.5915137748049338,0.5617156373280981,1,1
1994-01-01,1,2,4,0,1,0.865800271629907,0.1305971109254531,0,0
1994-01-01,1,2,3,0,2,0.9872112291752116,0.0295801965471478,1,1
1994-01-01,1,2,7,0,2,0.7451475835268998,0.2236357672767747,0,0
1994-01-01,1,2,5,1,1,0.6648015982748141,0.2623281127617338,0,1
1994-01-01,1,2,4,1,1,0.3603273475169493,0.7831255695572207,1,0
1994-01-01,1,2,4,0,1,0.9458966687454112,0.5124501231601589,0,0
1994-01-01,1,2,4,0,1,0.5601013373340532,0.9745127180375044,1,1
1994-01-01,1,2,3,1,1,0.3859171226691879,0.0141307868130585,0,1
1994-01-01,1,2,4,1,2,0.4212744042648274,0.1943436198293738,1,0
1994-01-01,1,2,5,0,1,0.0293906063157556,0.26204763856708,1,0
1994-01-01,1,2,3,1,1,0.7173626337726814,0.556558690786147,1,1
1994-01-01,1,2,4,0,1,0.7167792954479563,0.7108843754531222,0,1
1994-01-01,1,2,3,0,1,0.3177225629130507,0.9922350493275812,0,0
1994-01-01,1,2,4,0,2,0.2866797087218931,0.6284842369191437,1,0
1994-01-01,1,2,3,1,2,0.7732838885795686,0.6125877334220036,0,0
1994-01-01,1,2,4,0,1,0.2192726955527252,0.3358549850627951,1,0
1994-01-01,1,2,4,1,3,0.6480088315525814,0.903743921054042,1,0
1994-01-01,1,2,7,1,1,0.8180299341730145,0.5824375700191567,1,0
1994-01-01,1,2,6,0,1,0.3530431871048037,0.3902352881336399,0,1
1994-01-01,1,2,3,1,1,0.0495022341308819,0.2051955290488605,0,0
1994-01-01,1,2,6,1,1,0.3579774056670041,0.5362227343145398,0,0
1994-01-01,1,2,5,0,1,0.675195251957634,0.7289536837594401,0,1
1994-01-01,1,2,6,1,2,0.4417465042116197,0.1782915718680175,1,0
1994-01-01,1,2,3,1,1,0.9242713760928696,0.9905472415168338,1,1
1994-01-01,1,2,5,0,2,0.5240550477481866,0.7318790873616338,1,0
1994-01-01,1,2,4,0,1,0.9702225344331256,0.4063688911080096,1,1
1994-01-01,1,2,3,0,1,0.6633978876086314,0.3932033982027625,0,1
1994-01-01,1,2,3,0,1,0.817595001559321,0.5150406733530684,1,0
1994-01-01,1,2,3,0,1,0.6384570550444167,0.1909118620054869,1,1
1994-01-01,1,2,3,0,1,0.5043071940256035,0.8495574786366881,0,1
1994-01-01,1,2,3,1,1,0.5704317737348905,0.6896420580148466,1,0
1994-01-01,1,2,3,0,2,0.8244013754941887,0.6851173234602,0,0
1994-01-01,1,2,3,1,2,0.5640386327833288,0.6621477707564092,0,1
1994-01-01,1,2,2,1,2,0.9239214781065672,0.6878259532908474,1,1
1994-01-01,1,2,6,1,2,0.3039790149532899,0.7744439652699864,0,1
1994-01-01,1,2,5,0,1,0.4213664859141061,0.7702402644362253,1,0
1994-01-01,1,2,2,0,2,0.4658426685132176,0.6794419278099645,0,0
1994-01-01,1,2,4,1,1,0.6605355708495969,0.1373842518708787,1,0
1994-01-01,1,2,5,1,2,0.7785944270498807,0.5951331356055891,1,0
1994-01-01,1,2,3,0,1,0.6297581298191597,0.4774660695961394,1,0
1994-01-01,1,2,4,1,1,0.8724273845703733,0.1942260769115058,1,0
1994-01-01,1,2,6,1,2,0.9666302351124404,0.4043231465032313,1,1
1994-01-01,1,2,2,0,2,0.0359238630327526,0.4255921030292668,0,0
1994-01-01,1,2,6,0,1,0.0024292864520893,0.3742825369891686,1,1
1994-01-01,1,2,3,1,1,0.2500994990464643,0.3646916370023066,0,1
1994-01-01,1,2,5,1,2,0.1050509515222931,0.1429167853063113,0,1
1994-01-01,1,2,5,0,1,0.8108846392534406,0.1735759755274218,1,0
1994-01-01,1,2,3,1,2,0.8056008408610897,0.1794780036589218,1,1
1994-01-01,1,2,4,0,2,0.1218984559572148,0.2511397661527492,0,0
1994-01-01,1,2,3,0,2,0.5118962876702979,0.9048834691168444,1,0
1994-01-01,1,2,5,0,1,0.9155311070669484,0.8180839803213661,1,1
1994-01-01,1,2,3,1,1,0.1432914849967047,0.9851451731715468,1,0
1994-01-01,1,2,5,1,2,0.6453086177537203,0.8591245986250691,0,0
1994-01-01,1,2,7,1,1,0.7455845942430215,0.4908547306340667,0,0
1994-01-01,1,2,2,1,2,0.9113723212661112,0.3732038702662063,1,0
1994-01-01,1,2,5,0,1,0.5929878571706892,0.0670296190303365,1,1
1994-01-01,1,2,4,1,1,0.5007036248712979,0.760369013261663,0,0
1994-01-01,1,2,4,0,2,0.4640286033833799,0.3707702565641879,0,1
1994-01-01,1,2,3,0,3,0.3211476042031127,0.831292529525861,0,1
1994-01-01,1,2,7,1,1,0.4614194439022475,0.8383125643373669,1,0
1994-01-01,1,2,3,0,1,0.1811822739125519,0.593604351550776,0,1
1994-01-01,1,2,3,0,1,0.6765273510205712,0.1642724218180955,1,0
1994-01-01,1,2,5,1,2,0.2138385573984085,0.9743885125781452,1,1
1994-01-01,1,2,7,0,1,0.0499188158794432,0.0510215690513532,0,0
1994-01-01,1,2,4,1,2,0.4699861078101275,0.305044483430148,0,0
1994-01-01,1,2,5,1,2,0.7998234511491383,0.7154183274212852,0,1
1994-01-01,1,2,5,0,1,0.2302433521669598,0.1920822835898465,1,1
1994-01-01,1,2,3,1,2,0.8107535593249058,0.3382175133884519,0,1
1994-01-01,1,2,5,0,1,0.7210219238390806,0.3905514275277708,0,1
1994-01-01,1,2,3,0,1,0.6282626501691794,0.202614059364495,0,0
1994-01-01,1,2,4,1,3,0.5894020814040571,0.988654667175524,1,1
1994-01-01,1,2,2,1,2,0.2723013807217518,0.6329248342947652,0,1
1994-01-01,1,2,2,1,2,0.4824607853922598,0.253143187416589,0,0
1994-01-01,1,2,4,1,1,0.2478083281159805,0.8512092586504632,1,0
1994-01-01,1,2,4,1,2,0.1450130112265357,0.3306244141048364,1,0
1994-01-01,1,2,5,0,1,0.5843681662265025,0.0018840437139903,1,0
1994-01-01,1,2,5,0,1,0.7713052927840796,0.4621425014469881,0,0
1994-01-01,1,2,4,1,2,0.4400133945340115,0.6479728947483675,0,1
1994-01-01,1,2,5,0,1,0.7367797015893351,0.1426839622890285,0,1
1994-01-01,1,2,3,0,2,0.7049481730738252,0.8125613927165397,1,1
1994-01-01,1,2,4,0,3,0.4523061673903735,0.2585298636504315,0,0
1994-01-01,1,2,3,1,1,0.7463572659359278,0.4305380921361524,1,0
1994-01-01,1,2,3,0,2,0.3168603086575441,0.9319952794994528,1,1
1994-01-01,1,2,5,1,3,0.8044669126673066,0.5004504587926001,1,1
1994-01-01,1,2,4,1,1,0.3347945929859596,0.0427863813363291,0,0
1994-01-01,1,2,3,1,2,0.6827571746647736,0.9007085555792855,0,0
1994-01-01,1,2,2,0,3,0.6770874136589567,0.696906938426044,1,1
1994-01-01,1,2,3,1,1,0.4158941519236384,0.8976151897432281,0,1
1994-01-01,1,2,7,0,2,0.7109570488452646,0.4262851328887883,0,1
1994-01-01,1,2,7,0,2,0.8901743009547521,0.8793256473217901,1,1
1994-01-01,1,2,3,1,1,0.0676927122223456,0.1542551357959842,1,0
1994-01-01,1,2,3,0,2,0.29539738708198,0.7890590040527135,0,1
1994-01-01,1,2,3,1,1,0.1190993989702051,0.8541015877021597,0,0
1994-01-01,1,2,3,1,2,0.1786828946270461,0.7316742698654296,1,1
1994-01-01,1,2,4,0,1,0.1912245800085835,0.7975906150570368,0,0
1994-01-01,1,2,5,0,1,0.9643475624808212,0.5766042194953326,0,0
1994-01-01,1,2,4,0,2,0.7003503847473272,0.3974357734718994,1,0
1994-01-01,1,2,2,0,2,0.5803368320505382,0.6609618716053244,1,0
1994-01-01,1,2,5,0,2,0.5868436143499518,0.0228925623763759,0,0
1994-01-01,1,2,5,0,1,0.0933810287548834,0.6625104643506499,1,1
1994-01-01,1,2,4,1,1,0.3658927950506169,0.2843497442774515,0,0
1994-01-01,1,2,3,0,1,0.8939015267310039,0.7989225191819452,1,0
1994-01-01,1,2,3,0,1,0.0102389305822778,0.2171948062917097,0,1
1994-01-01,1,2,4,0,2,0.0194264190528989,0.4060772015972625,0,0
1994-01-01,1,2,5,1,1,0.2744194387268815,0.1839282195002388,0,0
1994-01-01,1,2,3,0,2,0.6347700622209068,0.5191704080148278,0,0
1994-01-01,1,2,2,1,1,0.8674560743525487,0.5837617981184133,1,1
1994-01-01,1,2,4,0,1,0.0337255936121494,0.7178416776555018,1,0
1994-01-01,1,2,7,1,1,0.5188474416976773,0.1548119908367443,1,1
1994-01-01,1,2,3,1,1,0.6279129451550541,0.7650489358009643,1,0
1994-01-01,1,2,3,0,2,0.0607762948299065,0.3941937849219272,0,1
1994-01-01,1,2,7,1,3,0.4727095545188631,0.6737632582536259,1,1
1994-01-01,1,2,5,1,2,0.9032803536153018,0.175786844689002,1,0
1994-01-01,1,2,3,0,2,0.3556404816329913,0.2908637906093251,0,1
1994-01-01,1,2,5,0,2,0.4624552359935957,0.1549184220265924,0,1
1994-01-01,1,2,4,1,2,0.5691056298867847,0.3262172150816065,1,0
1994-01-01,1,2,2,0,1,0.1373204342328819,0.9462120140144896,1,0
1994-01-01,1,2,6,1,2,0.4684196505838407,0.2245724673136191,1,0
1994-01-01,1,2,3,0,1,0.525615877114943,0.1771120737935994,0,1
1994-01-01,1,2,2,0,1,0.155001173909535,0.1387928980650175,0,1
1994-01-01,1,2,2,1,1,0.7534848228316325,0.7174278304284653,1,0
1994-01-01,1,2,7,1,1,0.1201368816760359,0.6126623311880793,1,1
1994-01-01,1,2,6,0,2,0.2378633256940227,0.7571112121370014,1,0
1994-01-01,1,2,7,0,2,0.6454711518129257,0.4767783549232784,0,1
1994-01-01,1,2,4,1,2,0.2889839693668268,0.6903524064695669,0,1
1994-01-01,1,2,2,0,1,0.0944927167021612,0.8686425165646329,1,0
1994-01-01,1,2,4,0,2,0.48211404848155,0.6760567873675762,0,1
1994-01-01,1,2,5,1,2,0.3494100953037132,0.6014815637479856,1,1
1994-01-01,1,2,7,0,1,0.4435898518501965,0.2498940568570344,1,0
1994-01-01,1,2,4,1,1,0.1759497366376687,0.0238399583913313,0,1
1994-01-01,1,2,2,1,1,0.9714602878908432,0.9508384552629108,1,0
1994-01-01,1,2,4,1,1,0.1419235961898274,0.1841577547954163,0,1
1994-01-01,1,2,3,0,1,0.2928381106950641,0.95025132363802,0,0
1994-01-01,1,2,3,1,2,0.4948662142386423,0.1217338935403876,1,1
1994-01-01,1,2,4,1,2,0.915908151741435,0.8867984511459167,1,0
1994-01-01,1,2,2,0,2,0.088543538556671,0.9329633341882768,0,1
1994-01-01,1,2,3,1,2,0.6178187000591413,0.7326546146775509,1,1
1994-01-01,1,2,2,0,1,0.1675381143134305,0.3626638320194013,1,1
1994-01-01,1,2,2,1,1,0.6512102218796854,0.7767916511178834,1,0
1994-01-01,1,2,7,0,1,0.5709726950145486,0.8027899880953494,0,0
1994-01-01,1,2,3,1,1,0.8071514744984636,0.8928369967674252,0,1
1994-01-01,1,2,4,0,1,0.0431135490639462,0.0361621052352885,1,1
1994-01-01,1,2,2,0,1,0.1160481978470673,0.7769859013202117,1,0
1994-01-01,1,2,5,0,2,0.7051818968209936,0.8565095406376569,0,0
1994-01-01,1,2,3,0,1,0.2158442518886562,0.7388244702759481,1,1
1994-01-01,1,2,3,0,2,0.0013968972015503,0.7617232351478407,0,1
1994-01-01,1,2,5,0,3,0.8802163183451451,0.0159439248019327,0,0
1994-01-01,1,2,2,0,1,0.9694651530437188,0.9712286731304,0,1
1994-01-01,1,2,3,0,1,0.2813921527947997,0.4293970278198654,1,0
1994-01-01,1,2,4,0,2,0.3423069228024976,0.6982058696861015,0,1
1994-01-01,1,2,4,0,1,0.3070852576860089,0.3551591156766618,0,0
1994-01-01,1,2,3,1,1,0.6456785680789167,0.3870885727151867,1,0
1994-01-01,1,2,3,0,1,0.4304219143380303,0.5700788413107728,1,1
1994-01-01,1,2,4,1,2,0.0773898622514749,0.0961493689189353,0,1
1994-01-01,1,2,4,0,1,0.6309805462285852,0.0827500102048892,0,0
1994-01-01,1,2,5,0,2,0.7735972884257714,0.3418352181182124,0,0
1994-01-01,1,2,4,0,2,0.9399930389887202,0.3570496256518023,0,0
1994-01-01,1,2,5,1,2,0.4047350753793305,0.5771103712533675,0,0
1994-01-01,1,2,3,0,2,0.0848998923013826,0.5236706552428605,0,0
1994-01-01,1,2,4,1,2,0.1779086719193962,0.3869089138004798,0,0
1994-01-01,1,2,7,0,2,0.466789374384298,0.6190317892533349,1,0
1994-01-01,1,2,4,0,2,0.6899506997952216,0.7609378218714131,0,0
1994-01-01,1,2,4,0,1,0.6554634055960185,0.1492505169483535,1,0
1994-01-01,1,2,2,0,1,0.788875572826157,0.102847031279363,0,0
1994-01-01,1,2,3,1,2,0.5394703421647911,0.0377022199636422,0,0
1994-01-01,1,2,3,0,1,0.8350536961519234,0.0217873643378678,0,1
1994-01-01,1,2,5,0,1,0.2179257160992893,0.956822916932557,0,1
1994-01-01,1,2,3,1,1,0.3138250291386756,0.3391773059182855,1,1
1994-01-01,1,2,4,0,1,0.1233892496943754,0.5788002189279738,1,0
1994-01-01,1,2,6,1,2,0.4275978303795553,0.93310019006317,1,0
1994-01-01,1,2,2,0,2,0.5647459438023447,0.7676336238020867,0,1
1994-01-01,1,2,5,1,1,0.4603943664546609,0.2708704506420736,1,0
1994-01-01,1,2,3,1,2,0.324240240868086,0.5444024678788021,0,1
1994-01-01,1,2,2,1,1,0.1631657847022422,0.266665536476655,0,1
1994-01-01,1,2,7,1,2,0.7202758557701443,0.1156395576319069,0,0
1994-01-01,1,2,2,0,1,0.5159470737816374,0.7710911339930347,0,0
1994-01-01,1,2,3,0,2,0.7486273842411506,0.6833550479125411,1,0
1994-01-01,1,2,3,0,2,0.6188136517711156,0.85786117509745,1,0
1994-01-01,1,2,2,0,2,0.5914280693620543,0.3586373125167146,1,0
1994-01-01,1,2,4,0,2,0.987708446039494,0.4368084855167622,0,1
1994-01-01,1,2,4,0,1,0.8339505981265981,0.7372857331189934,1,1
1994-01-01,1,2,3,0,2,0.5577576468478463,0.9892405553942888,0,1
1994-01-01,1,2,5,0,2,0.2927321889060336,0.6607666650390163,1,0
1994-01-01,1,2,5,0,1,0.1866795896261049,0.0617578237001513,1,0
1994-01-01,1,2,4,1,2,0.9563892893791934,0.9224768732192158,1,0
1994-01-01,1,2,7,0,2,0.9886562873427523,0.3712264209401485,0,0
1994-01-01,1,2,4,1,2,0.9346194823602548,0.7086878787264289,0,0
1994-01-01,1,2,4,1,1,0.1469196054294752,0.7451307581723291,0,1
1994-01-01,1,2,6,1,1,0.7051808369340379,0.289572726149087,0,0
1994-01-01,1,2,2,0,2,0.6365226855681502,0.1468544387934461,0,0
1994-01-01,1,2,3,0,2,0.4119702580466706,0.6639660475145197,1,1
1994-01-01,1,2,4,0,2,0.2361652104006251,0.6615923962676322,1,0
1994-01-01,1,2,2,1,1,0.8312444243579247,0.7881167095882354,1,1
1994-01-01,1,2,5,0,2,0.7724743951126768,0.6660147432362008,1,0
1994-01-01,1,2,4,0,2,0.6605579993346343,0.6862875665348156,1,1
1994-01-01,1,2,5,1,2,0.6317731937908091,0.5535992133882666,0,0
1994-01-01,1,2,3,1,1,0.8297996682257891,0.4913389604621389,1,1
1994-01-01,1,2,3,1,1,0.3774689653931606,0.5667585629471471,0,1
1994-01-01,1,2,3,0,2,0.7418624290879982,0.4056214783701771,1,0
1994-01-01,1,2,3,0,1,0.3017813013903536,0.5321878371467959,0,0
1994-01-01,1,2,5,0,3,0.9389543948226632,0.950661424954076,0,0
1994-01-01,1,2,5,0,1,0.3270711664647284,0.4445067967727013,0,1
1994-01-01,1,2,4,1,2,0.7630280389714196,0.5677197073363681,1,0
1994-01-01,1,2,4,1,1,0.7335886409360332,0.4264017776458286,0,0
1994-01-01,1,2,4,0,3,0.8083136041515003,0.880776411541421,0,1
1994-01-01,1,2,3,1,2,0.8541554617561964,0.4283297610607339,1,1
1994-01-01,1,2,4,1,1,0.6084017181941977,0.4669704229191589,0,0
1994-01-01,1,2,2,0,2,0.1989427933125487,0.4248133623150286,0,1
1994-01-01,1,2,5,0,1,0.2430807556785288,0.5049162004770019,0,0
1994-01-01,1,2,4,0,1,0.1623808657200885,0.8494209676199349,0,0
1994-01-01,1,2,2,0,1,0.7469875224357008,0.7623085733087147,1,1
1994-01-01,1,2,6,1,1,0.5635031769317689,0.8377252038362951,1,0
1994-01-01,1,2,5,1,2,0.4722759584817694,0.9284974054497904,0,0
1994-01-01,1,2,4,1,2,0.8898951935857484,0.8498456118529114,1,0
1994-01-01,1,2,2,0,1,0.0780520309150752,0.0235924826283651,1,1
1994-01-01,1,2,4,1,1,0.3889615692560527,0.7269444750702363,0,1
1994-01-01,1,2,5,1,2,0.1431954753908875,0.6221917622630888,1,0
1994-01-01,1,2,7,0,1,0.0024297130481057,0.5062669485212197,1,1
1994-01-01,1,2,7,1,2,0.370201082450683,0.789804447764328,0,1
1994-01-01,1,2,3,1,1,0.5031259008773834,0.7665009965890524,0,1
1994-01-01,1,2,7,1,2,0.0589540408510427,0.6597127244123098,0,1
1994-01-01,1,2,5,1,2,0.4156231703688001,0.3610724692575195,0,0
1994-01-01,1,2,4,1,1,0.2210958645860498,0.466534488493216,0,0
1994-01-01,1,2,3,0,2,0.4690466966778635,0.5146702747830946,0,1
1994-01-01,1,2,3,0,1,0.7638177870485331,0.658401268572656,1,1
1994-01-01,1,2,3,1,2,0.4268520310320461,0.9475775498925544,1,1
1994-01-01,1,2,2,1,2,0.1427506384032697,0.6928335043025373,1,0
1994-01-01,1,2,3,0,2,0.5609855051814551,0.4249311900112109,1,0
